<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.01	01:00:00	18044.40	18046.60	18003.70	18019.00	3253	0	140
2024.03.01	02:00:00	18019.00	18042.10	18018.50	18041.90	3059	0	140
2024.03.01	03:00:00	18041.90	18080.50	18032.10	18077.30	4446	0	140
2024.03.01	04:00:00	18077.00	18088.20	18070.80	18085.80	3332	0	140
2024.03.01	05:00:00	18085.80	18090.80	18083.00	18089.20	2535	0	140
2024.03.01	06:00:00	18089.40	18092.20	18077.20	18079.20	1742	0	140
2024.03.01	07:00:00	18079.20	18090.30	18076.30	18088.10	2381	0	140
2024.03.01	08:00:00	18088.30	18103.10	18087.60	18101.00	2632	0	140
2024.03.01	09:00:00	18101.00	18123.00	18094.80	18115.20	3944	0	140
2024.03.01	10:00:00	18115.00	18116.50	18076.90	18084.40	6036	0	160
2024.03.01	11:00:00	18084.20	18106.20	18078.60	18088.70	5509	0	150
2024.03.01	12:00:00	18088.80	18088.80	17991.40	18024.90	8590	0	160
2024.03.01	13:00:00	18025.40	18054.90	18019.40	18052.70	5322	0	170
2024.03.01	14:00:00	18052.80	18063.90	18034.80	18054.10	5386	0	160
2024.03.01	15:00:00	18053.90	18071.00	18031.60	18050.80	7232	0	170
2024.03.01	16:00:00	18050.20	18105.70	18042.30	18095.00	11859	0	60
2024.03.01	17:00:00	18111.60	18165.50	18083.60	18153.60	15888	0	60
2024.03.01	18:00:00	18154.00	18211.60	18150.50	18202.10	13771	0	60
2024.03.01	19:00:00	18202.30	18254.20	18184.60	18248.40	12346	0	60
2024.03.01	20:00:00	18248.80	18310.60	18243.50	18307.30	11806	0	60
2024.03.01	21:00:00	18307.20	18335.00	18295.30	18329.00	12386	0	60
2024.03.01	22:00:00	18328.90	18329.40	18284.50	18296.70	12782	0	60
2024.03.01	23:00:00	18297.60	18297.60	18277.00	18280.10	3703	0	90
2024.03.04	01:00:00	18309.20	18329.30	18291.40	18307.30	4258	0	140
2024.03.04	02:00:00	18307.30	18310.20	18290.40	18304.50	4202	0	140
2024.03.04	03:00:00	18304.50	18314.00	18300.00	18310.70	4174	0	140
2024.03.04	04:00:00	18310.80	18325.40	18306.70	18320.50	3049	0	140
2024.03.04	05:00:00	18320.50	18321.60	18312.30	18316.80	1899	0	140
2024.03.04	06:00:00	18316.80	18318.80	18308.30	18312.80	1427	0	140
2024.03.04	07:00:00	18313.00	18318.50	18309.90	18311.50	1943	0	140
2024.03.04	08:00:00	18311.30	18320.90	18307.30	18315.10	2252	0	140
2024.03.04	09:00:00	18315.50	18324.10	18312.00	18323.20	3118	0	140
2024.03.04	10:00:00	18323.70	18334.70	18316.60	18327.60	5078	0	150
2024.03.04	11:00:00	18326.70	18340.40	18294.40	18295.60	5633	0	140
2024.03.04	12:00:00	18295.90	18298.40	18282.10	18292.40	4644	0	150
2024.03.04	13:00:00	18292.40	18299.90	18274.10	18298.20	4945	0	150
2024.03.04	14:00:00	18298.30	18315.80	18292.40	18296.90	4522	0	150
2024.03.04	15:00:00	18296.80	18314.10	18290.30	18298.30	5069	0	150
2024.03.04	16:00:00	18298.50	18299.60	18251.70	18259.90	11925	0	60
2024.03.04	17:00:00	18260.00	18299.90	18245.00	18288.80	15467	0	70
2024.03.04	18:00:00	18288.80	18293.60	18248.90	18283.40	14381	0	60
2024.03.04	19:00:00	18283.80	18293.50	18259.90	18269.40	12536	0	60
2024.03.04	20:00:00	18269.10	18278.00	18236.70	18267.90	11582	0	60
2024.03.04	21:00:00	18267.90	18310.60	18255.30	18297.10	11831	0	60
2024.03.04	22:00:00	18297.50	18312.10	18221.10	18226.00	13545	0	60
2024.03.04	23:00:00	18226.20	18227.70	18202.80	18205.30	3291	0	90
2024.03.05	01:00:00	18218.80	18219.10	18186.90	18190.10	2988	0	140
2024.03.05	02:00:00	18189.90	18205.00	18179.90	18190.70	3147	0	140
2024.03.05	03:00:00	18190.70	18195.60	18158.70	18171.10	4574	0	140
2024.03.05	04:00:00	18171.10	18175.30	18152.20	18160.40	3557	0	140
2024.03.05	05:00:00	18160.60	18179.90	18160.10	18178.40	2561	0	140
2024.03.05	06:00:00	18178.40	18184.20	18172.10	18175.20	1668	0	140
2024.03.05	07:00:00	18175.20	18175.70	18150.50	18157.60	2861	0	140
2024.03.05	08:00:00	18157.80	18163.00	18134.50	18147.60	3951	0	140
2024.03.05	09:00:00	18147.70	18154.50	18122.40	18141.00	4346	0	150
2024.03.05	10:00:00	18141.20	18157.20	18103.00	18112.80	6279	0	170
2024.03.05	11:00:00	18115.10	18123.00	18091.10	18095.00	6740	0	180
2024.03.05	12:00:00	18095.50	18105.20	18074.00	18101.20	5101	0	160
2024.03.05	13:00:00	18101.10	18128.90	18101.00	18126.30	4488	0	150
2024.03.05	14:00:00	18126.80	18151.20	18109.20	18118.00	6026	0	180
2024.03.05	15:00:00	18117.90	18144.40	18099.70	18101.20	7024	0	200
2024.03.05	16:00:00	18101.40	18113.50	17993.60	18008.60	12776	0	60
2024.03.05	17:00:00	18009.80	18054.10	17880.80	17910.20	16689	0	70
2024.03.05	18:00:00	17911.20	17935.80	17878.70	17909.20	15183	0	70
2024.03.05	19:00:00	17909.30	17949.00	17907.40	17922.70	13172	0	60
2024.03.05	20:00:00	17923.00	17924.60	17847.20	17850.30	13690	0	60
2024.03.05	21:00:00	17849.50	17881.70	17820.70	17827.40	13849	0	60
2024.03.05	22:00:00	17826.90	17906.90	17803.50	17901.20	14680	0	70
2024.03.05	23:00:00	17902.40	17949.40	17899.50	17948.60	4612	0	100
2024.03.06	01:00:00	17939.40	17941.80	17922.10	17932.20	3077	0	140
2024.03.06	02:00:00	17931.80	17934.20	17912.10	17915.40	3470	0	140
2024.03.06	03:00:00	17915.20	17935.70	17913.40	17929.50	4006	0	140
2024.03.06	04:00:00	17929.80	17946.30	17927.80	17937.50	3804	0	140
2024.03.06	05:00:00	17937.30	17956.70	17933.10	17952.20	2839	0	140
2024.03.06	06:00:00	17952.20	17953.90	17945.00	17951.10	1787	0	140
2024.03.06	07:00:00	17951.20	17956.30	17946.50	17951.70	2409	0	140
2024.03.06	08:00:00	17951.60	17954.30	17937.50	17952.00	2944	0	140
2024.03.06	09:00:00	17952.10	17976.20	17938.70	17972.50	4390	0	140
2024.03.06	10:00:00	17971.40	18007.80	17971.40	17989.40	6385	0	180
2024.03.06	11:00:00	17990.20	18033.80	17989.90	18026.30	6008	0	180
2024.03.06	12:00:00	18026.20	18045.10	18020.10	18021.10	5213	0	160
2024.03.06	13:00:00	18021.10	18034.20	18004.80	18011.40	4966	0	150
2024.03.06	14:00:00	18011.10	18044.40	18003.90	18037.30	6453	0	180
2024.03.06	15:00:00	18037.30	18067.60	18024.40	18067.60	9784	0	200
2024.03.06	16:00:00	18066.60	18095.70	18008.90	18019.40	13012	0	60
2024.03.06	17:00:00	18019.20	18058.20	17935.80	18048.40	16736	0	70
2024.03.06	18:00:00	18048.30	18103.80	18032.60	18095.50	14529	0	70
2024.03.06	19:00:00	18096.10	18147.70	18090.00	18105.60	14010	0	60
2024.03.06	20:00:00	18105.70	18134.00	18004.50	18051.30	14583	0	60
2024.03.06	21:00:00	18051.00	18065.00	17975.80	18001.60	15968	0	80
2024.03.06	22:00:00	18001.80	18034.70	17957.90	18015.60	15858	0	80
2024.03.06	23:00:00	18016.70	18023.70	18000.10	18015.70	3149	0	90
2024.03.07	01:00:00	18010.00	18024.10	17995.80	17995.80	2490	0	140
2024.03.07	02:00:00	17995.90	18005.50	17953.00	17972.60	5049	0	160
2024.03.07	03:00:00	17972.90	17973.00	17929.50	17936.80	7881	0	180
2024.03.07	04:00:00	17936.60	17946.90	17909.80	17925.00	6379	0	150
2024.03.07	05:00:00	17924.90	17953.30	17921.30	17949.80	4365	0	140
2024.03.07	06:00:00	17949.60	17957.70	17934.90	17950.50	3484	0	140
2024.03.07	07:00:00	17951.00	17968.90	17950.20	17956.60	4516	0	140
2024.03.07	08:00:00	17956.60	17969.40	17930.00	17938.10	4513	0	140
2024.03.07	09:00:00	17938.10	17942.60	17914.50	17926.80	6014	0	200
2024.03.07	10:00:00	17926.70	17960.40	17893.60	17955.50	8666	0	210
2024.03.07	11:00:00	17955.50	18054.80	17952.70	18048.00	7947	0	220
2024.03.07	12:00:00	18047.80	18099.80	18047.80	18097.20	6219	0	190
2024.03.07	13:00:00	18097.50	18103.80	18074.00	18088.90	5331	0	150
2024.03.07	14:00:00	18089.30	18114.70	18083.30	18098.60	5595	0	170
2024.03.07	15:00:00	18099.20	18140.30	18084.20	18131.30	8903	0	180
2024.03.07	16:00:00	18131.00	18203.80	18098.50	18171.80	14109	0	70
2024.03.07	17:00:00	18171.70	18260.90	18153.10	18229.10	16254	0	70
2024.03.07	18:00:00	18229.30	18285.60	18220.60	18280.60	13964	0	60
2024.03.07	19:00:00	18280.60	18306.70	18264.50	18287.10	12725	0	60
2024.03.07	20:00:00	18287.30	18338.70	18270.50	18332.30	11942	0	60
2024.03.07	21:00:00	18332.10	18336.70	18302.00	18306.30	11963	0	60
2024.03.07	22:00:00	18306.30	18318.60	18268.40	18290.20	14116	0	60
2024.03.07	23:00:00	18288.20	18289.70	18137.90	18217.70	7569	0	100
2024.03.08	01:00:00	18242.80	18258.80	18237.30	18247.00	3061	0	140
2024.03.08	02:00:00	18246.90	18259.30	18229.70	18248.40	4700	0	140
2024.03.08	03:00:00	18248.10	18257.80	18238.70	18254.80	4101	0	140
2024.03.08	04:00:00	18254.40	18255.00	18242.90	18246.80	2775	0	140
2024.03.08	05:00:00	18246.70	18273.00	18242.40	18267.40	3314	0	140
2024.03.08	06:00:00	18267.60	18290.50	18260.50	18264.30	3160	0	140
2024.03.08	07:00:00	18264.30	18275.30	18257.80	18272.90	3422	0	140
2024.03.08	08:00:00	18273.10	18276.40	18262.60	18265.60	2413	0	140
2024.03.08	09:00:00	18265.60	18283.90	18252.70	18280.20	3862	0	150
2024.03.08	10:00:00	18279.70	18334.90	18270.40	18304.80	7162	0	190
2024.03.08	11:00:00	18304.70	18326.80	18290.20	18316.00	7529	0	200
2024.03.08	12:00:00	18316.30	18320.50	18289.00	18304.00	5577	0	170
2024.03.08	13:00:00	18304.50	18311.30	18252.40	18273.40	5927	0	190
2024.03.08	14:00:00	18273.00	18281.90	18232.70	18250.00	7063	0	200
2024.03.08	15:00:00	18249.90	18350.50	18195.70	18332.80	12328	0	220
2024.03.08	16:00:00	18332.90	18370.90	18269.90	18368.50	16340	0	80
2024.03.08	17:00:00	18369.40	18417.20	18325.90	18362.70	16360	0	80
2024.03.08	18:00:00	18360.20	18365.80	18132.10	18158.20	17904	0	90
2024.03.08	19:00:00	18157.70	18193.80	18035.00	18046.20	17509	0	80
2024.03.08	20:00:00	18046.20	18087.60	17994.80	18027.30	15843	0	70
2024.03.08	21:00:00	18028.00	18156.70	18021.70	18124.50	14940	0	70
2024.03.08	22:00:00	18124.50	18149.90	18021.30	18021.80	16292	0	80
2024.03.08	23:00:00	18021.30	18059.80	18020.70	18039.40	3969	0	90
2024.03.11	01:00:00	17983.30	18008.30	17957.60	17959.50	3677	0	180
2024.03.11	02:00:00	17960.50	18025.10	17960.50	18025.00	3667	0	150
2024.03.11	03:00:00	18024.80	18028.00	17992.60	17998.90	4657	0	160
2024.03.11	04:00:00	17999.00	18036.50	17997.30	18008.90	4591	0	160
2024.03.11	05:00:00	18009.20	18014.40	17991.50	17992.60	3672	0	140
2024.03.11	06:00:00	17992.70	18004.80	17972.10	17975.50	2388	0	140
2024.03.11	07:00:00	17975.60	17977.20	17955.30	17966.60	3027	0	140
2024.03.11	08:00:00	17966.70	18003.20	17963.20	18001.90	3364	0	140
2024.03.11	09:00:00	18001.90	18013.80	17992.40	18011.20	2764	0	140
2024.03.11	10:00:00	18010.40	18029.70	17992.80	18005.50	5453	0	150
2024.03.11	11:00:00	18005.50	18023.00	17921.30	17994.10	11016	0	220
2024.03.11	12:00:00	17994.00	18033.00	17992.20	18008.10	6924	0	210
2024.03.11	13:00:00	18008.00	18030.50	17969.10	18015.30	4518	0	170
2024.03.11	14:00:00	18015.60	18020.50	17955.60	17966.10	6005	0	180
2024.03.11	15:00:00	17965.60	17965.70	17906.50	17935.70	9757	0	220
2024.03.11	16:00:00	17935.90	17986.10	17883.70	17884.90	14984	0	80
2024.03.11	17:00:00	17884.80	18006.10	17875.50	17985.10	17880	0	80
2024.03.11	18:00:00	17985.00	18001.30	17903.30	17983.30	15799	0	70
2024.03.11	19:00:00	17983.60	17984.30	17929.10	17971.20	14494	0	60
2024.03.11	20:00:00	17971.20	17987.90	17922.70	17956.40	14171	0	60
2024.03.11	21:00:00	17956.70	18006.30	17940.80	17983.60	13287	0	70
2024.03.11	22:00:00	17982.90	17983.30	17930.60	17951.30	14079	0	60
2024.03.11	23:00:00	17952.00	17995.50	17948.90	17977.30	3718	0	90
2024.03.12	01:00:00	17996.70	18030.40	17994.90	18014.10	2165	0	140
2024.03.12	02:00:00	18014.00	18031.50	18011.40	18029.30	1591	0	140
2024.03.12	03:00:00	18029.50	18046.60	18016.90	18021.90	3696	0	140
2024.03.12	04:00:00	18021.80	18037.00	18018.00	18027.40	3297	0	140
2024.03.12	05:00:00	18027.40	18033.40	18022.20	18033.20	2600	0	140
2024.03.12	06:00:00	18033.00	18041.70	18032.20	18035.80	2047	0	140
2024.03.12	07:00:00	18035.80	18055.40	18034.80	18053.90	1669	0	140
2024.03.12	08:00:00	18054.20	18078.10	18053.80	18075.10	2848	0	140
2024.03.12	09:00:00	18075.00	18077.50	18050.20	18062.50	2748	0	140
2024.03.12	10:00:00	18062.80	18070.30	18056.20	18063.00	3530	0	140
2024.03.12	11:00:00	18062.00	18079.20	18013.00	18022.70	6578	0	170
2024.03.12	12:00:00	18022.80	18036.60	18014.10	18015.30	4458	0	150
2024.03.12	13:00:00	18015.30	18045.00	18014.50	18032.80	4367	0	160
2024.03.12	14:00:00	18032.20	18043.60	18015.00	18032.20	4700	0	160
2024.03.12	15:00:00	18032.00	18114.20	17943.30	18050.30	11679	0	150
2024.03.12	16:00:00	18050.40	18075.60	17913.10	18031.10	17007	0	80
2024.03.12	17:00:00	18031.00	18185.00	18012.60	18159.00	17100	0	70
2024.03.12	18:00:00	18159.00	18197.40	18129.90	18157.30	15167	0	70
2024.03.12	19:00:00	18157.60	18162.30	18064.40	18096.10	14170	0	70
2024.03.12	20:00:00	18095.80	18147.80	18065.40	18141.10	13634	0	60
2024.03.12	21:00:00	18141.70	18204.70	18135.80	18195.10	12449	0	60
2024.03.12	22:00:00	18195.10	18227.80	18173.40	18212.60	12500	0	60
2024.03.12	23:00:00	18213.00	18219.20	18201.60	18212.50	3676	0	90
2024.03.13	01:00:00	18203.30	18219.00	18203.10	18214.00	1356	0	140
2024.03.13	02:00:00	18214.00	18226.80	18210.50	18216.90	1972	0	140
2024.03.13	03:00:00	18217.00	18219.90	18197.30	18200.80	3505	0	140
2024.03.13	04:00:00	18200.90	18203.40	18192.90	18200.40	4870	0	140
2024.03.13	05:00:00	18200.40	18202.10	18190.90	18191.90	3403	0	140
2024.03.13	06:00:00	18192.10	18197.60	18184.40	18196.10	2730	0	140
2024.03.13	07:00:00	18196.00	18209.60	18195.60	18207.60	2179	0	140
2024.03.13	08:00:00	18207.80	18224.80	18207.00	18222.70	3019	0	140
2024.03.13	09:00:00	18222.60	18222.80	18206.60	18214.10	2794	0	140
2024.03.13	10:00:00	18213.90	18243.40	18213.90	18237.00	4988	0	140
2024.03.13	11:00:00	18237.10	18245.60	18176.20	18200.40	7418	0	170
2024.03.13	12:00:00	18200.50	18201.70	18180.50	18197.50	6556	0	180
2024.03.13	13:00:00	18197.70	18216.40	18185.10	18215.60	5102	0	170
2024.03.13	14:00:00	18215.70	18226.70	18200.90	18201.40	5247	0	160
2024.03.13	15:00:00	18201.60	18207.10	18152.80	18165.30	7436	0	190
2024.03.13	16:00:00	18165.20	18181.00	18076.40	18079.50	12999	0	60
2024.03.13	17:00:00	18079.70	18128.20	18044.00	18076.70	16153	0	80
2024.03.13	18:00:00	18077.20	18109.50	18026.30	18078.70	14474	0	60
2024.03.13	19:00:00	18078.90	18105.50	18063.20	18095.10	12197	0	60
2024.03.13	20:00:00	18095.40	18141.30	18095.10	18131.70	12665	0	60
2024.03.13	21:00:00	18131.70	18147.70	18111.30	18123.60	11504	0	60
2024.03.13	22:00:00	18123.30	18133.00	18032.50	18070.80	13829	0	60
2024.03.13	23:00:00	18071.20	18092.00	18065.80	18091.30	3371	0	90
2024.03.14	01:00:00	18089.20	18101.90	18087.00	18098.80	1880	0	140
2024.03.14	02:00:00	18098.90	18122.70	18097.90	18118.50	2014	0	140
2024.03.14	03:00:00	18117.90	18117.90	18099.50	18113.40	2679	0	140
2024.03.14	04:00:00	18113.50	18125.90	18106.60	18124.50	3804	0	140
2024.03.14	05:00:00	18124.30	18126.00	18116.00	18117.00	2378	0	140
2024.03.14	06:00:00	18117.20	18120.20	18109.00	18117.00	2284	0	140
2024.03.14	07:00:00	18117.00	18126.30	18111.50	18125.80	1612	0	140
2024.03.14	08:00:00	18125.30	18132.60	18120.50	18128.90	2602	0	140
2024.03.14	09:00:00	18129.00	18139.10	18124.00	18135.90	2617	0	140
2024.03.14	10:00:00	18135.80	18145.80	18120.40	18143.00	3963	0	150
2024.03.14	11:00:00	18142.00	18173.00	18139.90	18161.60	6906	0	170
2024.03.14	12:00:00	18161.70	18168.90	18151.90	18162.90	4859	0	150
2024.03.14	13:00:00	18162.70	18167.00	18146.70	18154.00	4001	0	150
2024.03.14	14:00:00	18152.80	18166.00	18134.70	18140.60	4851	0	150
2024.03.14	15:00:00	18141.80	18158.00	18096.80	18115.50	10093	0	160
2024.03.14	16:00:00	18115.60	18143.60	17975.80	17983.60	15075	0	80
2024.03.14	17:00:00	17983.80	18091.10	17950.20	18048.80	16913	0	80
2024.03.14	18:00:00	18051.80	18087.20	18013.40	18052.40	15635	0	70
2024.03.14	19:00:00	18051.90	18063.10	17993.10	18002.40	14473	0	70
2024.03.14	20:00:00	18002.20	18044.50	17960.90	18042.30	14099	0	70
2024.03.14	21:00:00	18041.30	18080.80	17998.90	18000.60	13811	0	70
2024.03.14	22:00:00	18000.40	18026.10	17909.90	18026.10	15357	0	70
2024.03.14	23:00:00	18025.60	18047.00	18003.80	18018.40	5504	0	90
2024.03.15	01:00:00	18003.60	18013.70	17995.20	18000.40	1946	0	140
2024.03.15	02:00:00	18000.40	18001.00	17973.50	17987.90	2511	0	140
2024.03.15	03:00:00	17987.90	18013.30	17986.80	18010.30	3303	0	140
2024.03.15	04:00:00	18010.50	18018.30	17994.70	17995.20	4288	0	150
2024.03.15	05:00:00	17994.90	17995.10	17977.60	17991.00	3397	0	140
2024.03.15	06:00:00	17990.80	17998.40	17983.50	17995.60	2427	0	140
2024.03.15	07:00:00	17995.80	17996.20	17971.30	17976.20	2248	0	140
2024.03.15	08:00:00	17975.90	17983.10	17957.00	17967.40	3207	0	140
2024.03.15	09:00:00	17967.40	17974.50	17960.30	17970.10	2962	0	150
2024.03.15	10:00:00	17970.20	17993.60	17959.60	17961.70	4295	0	140
2024.03.15	11:00:00	17961.60	18015.30	17960.60	18010.20	5995	0	180
2024.03.15	12:00:00	18010.10	18051.60	18005.30	18040.30	5353	0	170
2024.03.15	13:00:00	18040.50	18073.70	18040.50	18059.10	5103	0	180
2024.03.15	14:00:00	18059.00	18059.90	18025.20	18032.70	5186	0	170
2024.03.15	15:00:00	18033.80	18033.80	17983.70	18003.70	9166	0	220
2024.03.15	16:00:00	18003.70	18006.20	17821.90	17846.30	15847	0	80
2024.03.15	17:00:00	17845.70	17923.50	17782.20	17875.50	17044	0	80
2024.03.15	18:00:00	17875.80	17880.50	17806.20	17818.10	14893	0	70
2024.03.15	19:00:00	17818.00	17829.50	17760.90	17765.30	13871	0	70
2024.03.15	20:00:00	17765.30	17841.30	17763.40	17838.10	13240	0	70
2024.03.15	21:00:00	17838.10	17857.40	17798.90	17840.00	12746	0	60
2024.03.15	22:00:00	17839.70	17861.60	17800.20	17814.80	13713	0	70
2024.03.15	23:00:00	17813.80	17836.10	17813.20	17816.90	3954	0	90
2024.03.18	01:00:00	17829.40	17857.40	17823.70	17825.90	3269	0	150
2024.03.18	02:00:00	17825.70	17843.00	17817.80	17834.30	3279	0	140
2024.03.18	03:00:00	17834.30	17848.30	17818.30	17843.70	4243	0	140
2024.03.18	04:00:00	17843.80	17867.40	17840.20	17864.80	4564	0	140
2024.03.18	05:00:00	17864.90	17878.50	17861.40	17874.60	3553	0	140
2024.03.18	06:00:00	17874.70	17881.70	17871.80	17880.40	2403	0	140
2024.03.18	07:00:00	17880.40	17896.40	17877.70	17892.20	1970	0	140
2024.03.18	08:00:00	17892.30	17914.10	17890.20	17910.60	2852	0	140
2024.03.18	09:00:00	17910.60	17920.80	17906.50	17909.00	2619	0	140
2024.03.18	10:00:00	17909.00	17923.30	17900.70	17902.20	4026	0	150
2024.03.18	11:00:00	17901.90	17942.80	17893.80	17942.30	6768	0	170
2024.03.18	12:00:00	17942.20	17950.20	17922.30	17929.60	5017	0	150
2024.03.18	13:00:00	17930.00	17959.00	17928.20	17952.80	4811	0	150
2024.03.18	14:00:00	17952.60	18021.70	17946.00	18017.30	6860	0	180
2024.03.18	15:00:00	18017.70	18042.70	18016.90	18032.90	6565	0	180
2024.03.18	16:00:00	18032.90	18116.80	18027.10	18044.40	12655	0	80
2024.03.18	17:00:00	18044.10	18126.60	18041.40	18103.10	15785	0	70
2024.03.18	18:00:00	18104.60	18110.80	18025.00	18042.80	14844	0	60
2024.03.18	19:00:00	18044.30	18061.70	17994.30	17996.90	13694	0	60
2024.03.18	20:00:00	17997.60	18039.60	17983.80	18023.30	13307	0	60
2024.03.18	21:00:00	18024.10	18061.30	18005.90	18027.80	12623	0	60
2024.03.18	22:00:00	18028.80	18047.40	17969.80	17979.70	12565	0	60
2024.03.18	23:00:00	17980.60	18000.00	17959.30	17984.10	6762	0	100
2024.03.19	01:00:00	17967.90	17974.10	17932.90	17941.00	2737	0	140
2024.03.19	02:00:00	17941.20	17951.90	17929.60	17946.00	2785	0	140
2024.03.19	03:00:00	17946.00	17948.80	17913.30	17918.00	3964	0	140
2024.03.19	04:00:00	17917.90	17926.60	17905.30	17925.30	5015	0	150
2024.03.19	05:00:00	17924.80	17950.00	17923.80	17942.60	3911	0	140
2024.03.19	06:00:00	17942.40	17965.10	17911.30	17934.60	5822	0	140
2024.03.19	07:00:00	17934.50	17954.00	17927.90	17944.60	4038	0	150
2024.03.19	08:00:00	17944.70	17961.30	17928.90	17954.70	3834	0	140
2024.03.19	09:00:00	17954.70	17960.50	17929.10	17939.90	3787	0	140
2024.03.19	10:00:00	17939.60	17955.10	17924.70	17934.00	4340	0	160
2024.03.19	11:00:00	17933.30	18007.30	17914.50	17977.70	8177	0	210
2024.03.19	12:00:00	17977.80	17987.30	17925.70	17931.80	6412	0	210
2024.03.19	13:00:00	17931.70	17955.80	17922.60	17936.20	5626	0	180
2024.03.19	14:00:00	17936.30	17936.30	17858.80	17874.50	7758	0	220
2024.03.19	15:00:00	17874.50	17889.20	17832.80	17886.10	9050	0	220
2024.03.19	16:00:00	17886.30	17906.90	17809.20	17845.50	13876	0	70
2024.03.19	17:00:00	17846.00	17902.60	17824.00	17873.10	16190	0	70
2024.03.19	18:00:00	17872.80	17925.00	17861.70	17917.00	13490	0	70
2024.03.19	19:00:00	17916.40	18025.10	17905.20	18000.00	13625	0	60
2024.03.19	20:00:00	18001.20	18041.70	17989.00	18020.00	12911	0	70
2024.03.19	21:00:00	18019.80	18044.50	17997.70	18020.50	11888	0	60
2024.03.19	22:00:00	18020.20	18037.70	17971.50	18027.20	13366	0	60
2024.03.19	23:00:00	18024.50	18040.40	18016.60	18032.80	3909	0	90
2024.03.20	01:00:00	18024.70	18032.60	18021.40	18029.00	1352	0	140
2024.03.20	02:00:00	18028.80	18034.80	18019.10	18019.30	1686	0	140
2024.03.20	03:00:00	18019.30	18019.30	17997.60	18003.00	2558	0	140
2024.03.20	04:00:00	18003.10	18006.50	17978.70	17984.50	2676	0	140
2024.03.20	05:00:00	17984.60	17999.50	17980.80	17998.70	1953	0	140
2024.03.20	06:00:00	17998.50	18001.20	17992.40	17998.20	1783	0	140
2024.03.20	07:00:00	17998.40	18004.90	17988.60	17989.00	1365	0	140
2024.03.20	08:00:00	17989.10	18004.30	17986.30	17999.80	2189	0	140
2024.03.20	09:00:00	18000.00	18012.70	17993.40	18007.50	2321	0	140
2024.03.20	10:00:00	18008.20	18031.10	18005.90	18013.20	3681	0	150
2024.03.20	11:00:00	18012.70	18030.50	17986.30	17996.50	5743	0	160
2024.03.20	12:00:00	17996.30	18024.40	17988.20	18024.10	4720	0	150
2024.03.20	13:00:00	18024.20	18045.30	18009.80	18039.60	4555	0	150
2024.03.20	14:00:00	18039.10	18083.10	18036.40	18075.00	4939	0	170
2024.03.20	15:00:00	18075.20	18079.10	18034.80	18050.40	5495	0	170
2024.03.20	16:00:00	18050.80	18086.30	17999.10	18011.10	11352	0	60
2024.03.20	17:00:00	18011.40	18061.80	18003.60	18019.80	14456	0	60
2024.03.20	18:00:00	18019.90	18053.20	18013.20	18036.40	11951	0	60
2024.03.20	19:00:00	18036.40	18047.90	18011.20	18047.90	11241	0	60
2024.03.20	20:00:00	18048.10	18049.10	18000.10	18026.40	10202	0	60
2024.03.20	21:00:00	18026.20	18206.90	18025.90	18171.20	18983	0	60
2024.03.20	22:00:00	18171.30	18251.30	18167.90	18239.30	16538	0	70
2024.03.20	23:00:00	18238.60	18296.60	18222.10	18290.80	6102	0	90
2024.03.21	01:00:00	18284.90	18316.90	18284.50	18313.40	3109	0	140
2024.03.21	02:00:00	18312.90	18343.10	18311.00	18333.10	3519	0	140
2024.03.21	03:00:00	18333.00	18333.20	18318.50	18319.20	3735	0	140
2024.03.21	04:00:00	18318.50	18331.90	18316.90	18328.50	3839	0	140
2024.03.21	05:00:00	18328.30	18352.40	18326.80	18346.60	3168	0	140
2024.03.21	06:00:00	18346.60	18354.50	18342.80	18350.40	2260	0	140
2024.03.21	07:00:00	18350.30	18364.10	18347.30	18359.30	2027	0	140
2024.03.21	08:00:00	18359.70	18372.90	18355.90	18368.90	2815	0	140
2024.03.21	09:00:00	18368.80	18390.80	18364.80	18390.70	3244	0	140
2024.03.21	10:00:00	18390.80	18425.60	18386.70	18418.70	4524	0	150
2024.03.21	11:00:00	18419.40	18419.40	18367.00	18377.60	7686	0	200
2024.03.21	12:00:00	18377.80	18382.30	18348.20	18366.00	6217	0	180
2024.03.21	13:00:00	18366.10	18369.70	18353.40	18364.70	4573	0	160
2024.03.21	14:00:00	18364.70	18406.40	18364.50	18398.60	5916	0	160
2024.03.21	15:00:00	18400.00	18433.10	18397.10	18417.10	6989	0	180
2024.03.21	16:00:00	18417.30	18467.30	18382.10	18404.20	12526	0	80
2024.03.21	17:00:00	18403.90	18444.90	18379.20	18403.10	15697	0	70
2024.03.21	18:00:00	18402.70	18459.90	18377.70	18441.70	14433	0	60
2024.03.21	19:00:00	18441.40	18466.70	18434.50	18448.40	12398	0	60
2024.03.21	20:00:00	18448.40	18448.70	18371.10	18378.10	12294	0	60
2024.03.21	21:00:00	18377.20	18381.70	18311.60	18332.00	13455	0	60
2024.03.21	22:00:00	18332.00	18359.10	18312.40	18315.40	12971	0	60
2024.03.21	23:00:00	18317.50	18344.30	18314.90	18335.50	3928	0	140
2024.03.22	01:00:00	18344.20	18351.30	18330.10	18349.20	1982	0	140
2024.03.22	02:00:00	18349.20	18352.70	18341.10	18349.90	2070	0	140
2024.03.22	03:00:00	18349.90	18355.70	18338.60	18348.70	3429	0	140
