<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.01	01:00:00	17744.30	17746.40	17711.90	17727.00	1400	0	770
2024.03.01	02:00:00	17727.00	17762.70	17725.60	17760.90	698	0	460
2024.03.01	03:00:00	17760.40	17784.80	17751.10	17783.20	699	0	460
2024.03.01	04:00:00	17782.70	17786.00	17777.90	17783.00	395	0	460
2024.03.01	05:00:00	17783.50	17787.50	17780.50	17785.50	478	0	460
2024.03.01	06:00:00	17787.00	17787.90	17777.00	17781.00	376	0	460
2024.03.01	07:00:00	17781.00	17788.00	17774.80	17779.90	356	0	460
2024.03.01	08:00:00	17778.90	17789.90	17777.90	17782.00	349	0	460
2024.03.01	09:00:00	17782.00	17807.40	17774.00	17797.40	1054	0	80
2024.03.01	10:00:00	17797.40	17817.10	17733.85	17750.15	3750	0	80
2024.03.01	11:00:00	17750.10	17794.65	17741.65	17781.65	2557	0	80
2024.03.01	12:00:00	17783.15	17783.15	17710.75	17729.35	3245	0	80
2024.03.01	13:00:00	17729.85	17791.05	17729.30	17786.50	1781	0	80
2024.03.01	14:00:00	17786.50	17789.00	17746.05	17768.75	1678	0	80
2024.03.01	15:00:00	17768.70	17773.75	17746.70	17748.20	2424	0	80
2024.03.01	16:00:00	17747.70	17764.20	17688.75	17698.25	4173	0	80
2024.03.01	17:00:00	17712.70	17760.75	17694.25	17755.25	4335	0	80
2024.03.01	18:00:00	17755.70	17755.70	17728.70	17735.20	2275	0	80
2024.03.01	19:00:00	17735.70	17746.20	17724.75	17732.20	1457	0	80
2024.03.01	20:00:00	17732.20	17748.20	17725.70	17743.70	1426	0	80
2024.03.01	21:00:00	17744.20	17750.70	17735.70	17745.70	1126	0	80
2024.03.01	22:00:00	17744.70	17749.70	17738.75	17747.20	1358	0	80
2024.03.04	01:00:00	17743.20	17751.60	17734.70	17737.60	974	0	740
2024.03.04	02:00:00	17737.60	17761.20	17735.40	17756.20	921	0	460
2024.03.04	03:00:00	17756.20	17764.60	17753.60	17756.00	601	0	460
2024.03.04	04:00:00	17755.50	17769.20	17750.40	17766.70	499	0	460
2024.03.04	05:00:00	17766.20	17766.70	17755.70	17758.70	442	0	460
2024.03.04	06:00:00	17759.20	17764.20	17756.70	17759.20	367	0	460
2024.03.04	07:00:00	17758.70	17760.70	17750.70	17754.70	251	0	460
2024.03.04	08:00:00	17754.20	17764.00	17745.10	17753.70	368	0	460
2024.03.04	09:00:00	17754.70	17756.10	17725.85	17737.80	762	0	80
2024.03.04	10:00:00	17738.30	17746.90	17712.75	17730.45	2859	0	80
2024.03.04	11:00:00	17730.45	17756.95	17730.45	17737.95	1694	0	80
2024.03.04	12:00:00	17737.90	17749.40	17723.95	17727.95	1625	0	80
2024.03.04	13:00:00	17727.45	17727.45	17700.95	17720.90	1601	0	80
2024.03.04	14:00:00	17720.90	17748.55	17716.90	17733.55	1367	0	80
2024.03.04	15:00:00	17733.50	17743.05	17718.00	17719.00	1472	0	80
2024.03.04	16:00:00	17720.00	17721.00	17687.05	17696.05	2454	0	80
2024.03.04	17:00:00	17696.55	17709.15	17684.15	17709.15	2059	0	80
2024.03.04	18:00:00	17709.10	17725.65	17708.10	17713.10	1505	0	80
2024.03.04	19:00:00	17712.60	17722.10	17707.10	17715.10	1142	0	80
2024.03.04	20:00:00	17716.10	17716.60	17696.60	17710.10	919	0	80
2024.03.04	21:00:00	17709.60	17729.50	17694.10	17722.10	1191	0	80
2024.03.04	22:00:00	17721.10	17724.10	17701.15	17705.15	1641	0	80
2024.03.04	23:00:00	17704.65	17704.65	17679.30	17686.90	1297	0	80
2024.03.05	01:00:00	17686.70	17688.40	17665.60	17667.90	970	0	730
2024.03.05	02:00:00	17667.90	17699.60	17665.50	17684.10	553	0	460
2024.03.05	03:00:00	17684.60	17686.10	17669.10	17678.70	496	0	460
2024.03.05	04:00:00	17678.70	17679.70	17669.10	17671.10	254	0	460
2024.03.05	05:00:00	17671.60	17679.50	17670.60	17678.00	120	0	460
2024.03.05	06:00:00	17678.00	17679.10	17672.10	17677.10	113	0	460
2024.03.05	07:00:00	17676.10	17677.60	17658.10	17659.50	223	0	460
2024.03.05	08:00:00	17659.00	17664.50	17632.70	17640.90	556	0	460
2024.03.05	09:00:00	17641.40	17680.00	17636.30	17678.50	864	0	80
2024.03.05	10:00:00	17678.50	17692.50	17641.45	17645.45	3434	0	80
2024.03.05	11:00:00	17645.95	17677.95	17641.90	17671.95	2176	0	80
2024.03.05	12:00:00	17672.45	17701.45	17668.90	17690.45	1162	0	80
2024.03.05	13:00:00	17690.40	17713.45	17690.40	17698.40	1088	0	80
2024.03.05	14:00:00	17698.90	17717.55	17693.15	17694.65	1134	0	80
2024.03.05	15:00:00	17694.15	17719.15	17692.15	17711.10	1697	0	80
2024.03.05	16:00:00	17711.60	17737.45	17698.10	17727.55	2813	0	80
2024.03.05	17:00:00	17728.05	17747.55	17677.55	17681.55	4282	0	80
2024.03.05	18:00:00	17681.05	17701.45	17676.50	17688.90	2629	0	80
2024.03.05	19:00:00	17688.40	17711.45	17688.40	17704.90	1607	0	80
2024.03.05	20:00:00	17704.90	17707.40	17674.40	17674.90	2242	0	80
2024.03.05	21:00:00	17674.40	17686.40	17645.45	17648.45	2441	0	80
2024.03.05	22:00:00	17647.45	17674.30	17623.45	17668.80	2601	0	80
2024.03.05	23:00:00	17665.50	17685.70	17662.30	17681.00	2031	0	760
2024.03.06	01:00:00	17673.60	17677.60	17667.20	17668.50	911	0	740
2024.03.06	02:00:00	17668.50	17684.90	17663.20	17675.40	653	0	460
2024.03.06	03:00:00	17674.90	17696.10	17672.20	17694.40	722	0	460
2024.03.06	04:00:00	17693.90	17711.00	17692.90	17706.00	376	0	460
2024.03.06	05:00:00	17708.00	17721.00	17706.00	17720.00	296	0	460
2024.03.06	06:00:00	17721.50	17723.50	17709.50	17720.00	265	0	460
2024.03.06	07:00:00	17720.00	17726.40	17716.00	17718.30	377	0	460
2024.03.06	08:00:00	17717.80	17723.70	17706.20	17708.50	467	0	460
2024.03.06	09:00:00	17709.50	17713.40	17686.90	17698.40	884	0	80
2024.03.06	10:00:00	17697.90	17728.15	17682.90	17716.35	2951	0	80
2024.03.06	11:00:00	17716.35	17744.85	17713.30	17736.85	2041	0	80
2024.03.06	12:00:00	17736.80	17745.30	17699.85	17702.85	1809	0	80
2024.03.06	13:00:00	17703.35	17710.30	17681.35	17685.30	1676	0	80
2024.03.06	14:00:00	17684.80	17728.85	17683.30	17720.85	1796	0	80
2024.03.06	15:00:00	17719.35	17725.80	17690.35	17725.30	3084	0	80
2024.03.06	16:00:00	17725.30	17733.35	17709.85	17719.85	2849	0	80
2024.03.06	17:00:00	17718.85	17730.35	17692.85	17707.35	5000	0	80
2024.03.06	18:00:00	17707.30	17732.35	17704.30	17725.30	2491	0	80
2024.03.06	19:00:00	17726.30	17739.30	17716.85	17723.35	2060	0	80
2024.03.06	20:00:00	17722.85	17738.30	17694.60	17711.70	3526	0	80
2024.03.06	21:00:00	17711.20	17717.20	17688.10	17697.70	4690	0	80
2024.03.06	22:00:00	17697.20	17716.70	17688.20	17712.20	3693	0	80
2024.03.06	23:00:00	17712.20	17723.00	17703.80	17717.20	1409	0	100
2024.03.07	01:00:00	17714.40	17716.10	17699.20	17699.40	747	0	740
2024.03.07	02:00:00	17699.90	17706.80	17687.90	17692.60	805	0	460
2024.03.07	03:00:00	17692.60	17703.70	17679.10	17680.50	905	0	480
2024.03.07	04:00:00	17679.50	17688.90	17673.90	17685.70	522	0	460
2024.03.07	05:00:00	17686.20	17710.30	17684.20	17708.90	439	0	460
2024.03.07	06:00:00	17708.90	17716.40	17700.50	17711.40	421	0	460
2024.03.07	07:00:00	17711.90	17719.80	17697.70	17697.70	418	0	460
2024.03.07	08:00:00	17697.60	17701.30	17671.20	17675.90	476	0	460
2024.03.07	09:00:00	17676.40	17679.50	17640.70	17642.60	1383	0	80
2024.03.07	10:00:00	17642.60	17667.65	17618.65	17665.65	3746	0	80
2024.03.07	11:00:00	17665.65	17673.65	17647.15	17670.15	2436	0	80
2024.03.07	12:00:00	17670.20	17723.15	17669.20	17716.65	1966	0	80
2024.03.07	13:00:00	17716.20	17727.20	17702.65	17726.70	1308	0	80
2024.03.07	14:00:00	17726.70	17742.20	17721.20	17726.35	1233	0	80
2024.03.07	15:00:00	17727.35	17809.90	17705.40	17799.40	3958	0	80
2024.03.07	16:00:00	17798.90	17837.40	17778.40	17834.35	4804	0	80
2024.03.07	17:00:00	17833.85	17880.35	17830.35	17859.35	3596	0	80
2024.03.07	18:00:00	17859.40	17874.35	17845.20	17870.80	2683	0	80
2024.03.07	19:00:00	17870.80	17873.40	17851.40	17865.40	1557	0	80
2024.03.07	20:00:00	17864.90	17887.90	17862.85	17885.90	1378	0	80
2024.03.07	21:00:00	17886.40	17886.40	17867.35	17870.35	1380	0	80
2024.03.07	22:00:00	17869.85	17878.40	17857.20	17873.90	1941	0	80
2024.03.07	23:00:00	17873.80	17873.80	17822.20	17862.60	3121	0	90
2024.03.08	01:00:00	17868.70	17881.00	17863.70	17868.30	1038	0	750
2024.03.08	02:00:00	17868.30	17885.90	17857.40	17880.50	832	0	460
2024.03.08	03:00:00	17881.00	17898.00	17873.70	17889.00	580	0	460
2024.03.08	04:00:00	17888.50	17891.00	17882.40	17882.40	399	0	460
2024.03.08	05:00:00	17881.90	17898.00	17879.60	17894.90	390	0	460
2024.03.08	06:00:00	17895.40	17907.00	17891.70	17893.00	392	0	460
2024.03.08	07:00:00	17893.50	17901.00	17891.00	17893.90	273	0	460
2024.03.08	08:00:00	17893.90	17901.00	17871.10	17871.60	376	0	460
2024.03.08	09:00:00	17871.60	17880.35	17856.85	17862.40	1113	0	80
2024.03.08	10:00:00	17861.90	17868.40	17794.35	17812.65	3736	0	80
2024.03.08	11:00:00	17812.60	17832.65	17799.10	17825.15	2440	0	80
2024.03.08	12:00:00	17825.10	17840.65	17819.60	17838.65	1726	0	80
2024.03.08	13:00:00	17838.15	17847.15	17813.60	17814.60	1446	0	80
2024.03.08	14:00:00	17814.60	17822.60	17799.60	17813.15	1556	0	80
2024.03.08	15:00:00	17813.15	17860.50	17787.50	17847.50	3995	0	80
2024.03.08	16:00:00	17847.55	17860.00	17820.05	17833.55	4196	0	80
2024.03.08	17:00:00	17834.05	17847.65	17815.55	17841.15	3024	0	80
2024.03.08	18:00:00	17840.65	17842.10	17805.50	17805.90	3503	0	80
2024.03.08	19:00:00	17804.90	17820.50	17768.90	17772.90	3930	0	90
2024.03.08	20:00:00	17773.40	17778.90	17742.50	17761.00	3946	0	80
2024.03.08	21:00:00	17760.00	17797.10	17759.00	17777.60	2674	0	80
2024.03.08	22:00:00	17777.60	17791.00	17758.90	17768.00	3076	0	80
2024.03.11	01:00:00	17736.00	17753.40	17718.20	17724.10	1549	0	760
2024.03.11	02:00:00	17724.50	17759.40	17722.70	17758.90	2267	0	800
2024.03.11	03:00:00	17758.70	17765.80	17727.70	17732.30	1342	0	460
2024.03.11	04:00:00	17732.80	17759.70	17731.20	17738.00	879	0	460
2024.03.11	05:00:00	17738.50	17742.10	17730.10	17734.80	691	0	460
2024.03.11	06:00:00	17734.30	17746.50	17720.80	17722.50	453	0	460
2024.03.11	07:00:00	17722.00	17724.10	17707.60	17710.70	495	0	460
2024.03.11	08:00:00	17710.20	17735.00	17710.20	17734.90	588	0	460
2024.03.11	09:00:00	17735.40	17746.20	17729.10	17743.20	426	0	460
2024.03.11	10:00:00	17744.20	17754.00	17707.55	17718.90	1034	0	80
2024.03.11	11:00:00	17718.90	17725.10	17659.05	17682.05	3816	0	80
2024.03.11	12:00:00	17682.10	17699.10	17662.55	17688.55	2135	0	80
2024.03.11	13:00:00	17688.60	17721.55	17677.05	17709.05	1563	0	80
2024.03.11	14:00:00	17709.10	17726.05	17703.60	17714.40	1666	0	80
2024.03.11	15:00:00	17713.40	17713.85	17682.35	17712.35	2758	0	80
2024.03.11	16:00:00	17712.40	17737.35	17708.40	17718.90	3421	0	80
2024.03.11	17:00:00	17719.40	17725.90	17677.85	17696.85	3762	0	80
2024.03.11	18:00:00	17696.35	17722.35	17685.85	17720.85	2992	0	80
2024.03.11	19:00:00	17720.85	17761.50	17717.90	17755.45	2067	0	80
2024.03.11	20:00:00	17755.95	17774.40	17747.90	17772.40	2328	0	80
2024.03.11	21:00:00	17772.40	17780.45	17763.45	17776.50	1877	0	80
2024.03.11	22:00:00	17776.00	17777.50	17758.30	17774.45	1730	0	80
2024.03.11	23:00:00	17775.45	17788.50	17769.50	17785.50	352	0	80
2024.03.12	01:00:00	17792.90	17822.40	17791.50	17801.70	1048	0	740
2024.03.12	02:00:00	17801.40	17807.20	17797.70	17805.10	1000	0	730
2024.03.12	03:00:00	17805.10	17827.10	17797.50	17813.10	960	0	460
2024.03.12	04:00:00	17814.10	17833.60	17812.40	17822.70	701	0	460
2024.03.12	05:00:00	17822.20	17837.40	17821.10	17837.40	675	0	460
2024.03.12	06:00:00	17836.90	17848.30	17836.40	17837.80	505	0	460
2024.03.12	07:00:00	17837.30	17839.40	17831.90	17837.40	270	0	460
2024.03.12	08:00:00	17837.90	17855.40	17837.40	17853.90	496	0	460
2024.03.12	09:00:00	17853.90	17869.90	17839.60	17846.90	749	0	460
2024.03.12	10:00:00	17846.90	17851.60	17800.10	17801.10	933	0	80
2024.03.12	11:00:00	17800.60	17817.70	17778.25	17791.35	3169	0	80
2024.03.12	12:00:00	17791.85	17814.25	17783.80	17786.75	1855	0	80
2024.03.12	13:00:00	17786.30	17820.25	17783.30	17812.25	1757	0	80
2024.03.12	14:00:00	17812.30	17825.75	17803.25	17810.80	1546	0	80
2024.03.12	15:00:00	17810.30	17851.30	17746.30	17815.25	4886	0	80
2024.03.12	16:00:00	17817.25	17840.70	17778.70	17835.65	5792	0	80
2024.03.12	17:00:00	17835.65	17883.65	17817.70	17870.65	3853	0	80
2024.03.12	18:00:00	17871.70	17968.85	17865.65	17966.85	2958	0	80
2024.03.12	19:00:00	17966.85	17974.40	17940.70	17946.90	2288	0	80
2024.03.12	20:00:00	17947.40	17968.40	17931.30	17965.90	2405	0	80
2024.03.12	21:00:00	17966.40	17989.90	17964.40	17984.90	1720	0	80
2024.03.12	22:00:00	17983.90	17989.90	17973.85	17979.85	1456	0	80
2024.03.12	23:00:00	17980.85	17990.90	17976.90	17988.90	337	0	80
2024.03.13	01:00:00	17984.00	18015.90	17982.80	18008.20	519	0	710
2024.03.13	02:00:00	18007.90	18018.10	18005.30	18008.60	808	0	730
2024.03.13	03:00:00	18008.60	18009.50	17967.10	17967.80	664	0	460
2024.03.13	04:00:00	17968.30	17968.30	17955.60	17961.20	856	0	460
2024.03.13	05:00:00	17961.70	17966.90	17945.20	17948.10	805	0	460
2024.03.13	06:00:00	17948.60	17961.10	17944.60	17960.60	577	0	460
2024.03.13	07:00:00	17960.10	17975.00	17960.10	17973.10	344	0	460
2024.03.13	08:00:00	17973.10	17983.10	17968.30	17983.10	489	0	460
2024.03.13	09:00:00	17982.10	17986.40	17966.30	17976.70	519	0	460
2024.03.13	10:00:00	17978.70	18014.55	17977.60	17989.50	867	0	80
2024.03.13	11:00:00	17991.50	18002.50	17957.15	17969.15	2297	0	80
2024.03.13	12:00:00	17969.10	17974.65	17953.65	17969.65	1721	0	80
2024.03.13	13:00:00	17969.60	17993.95	17967.10	17981.55	1110	0	80
2024.03.13	14:00:00	17982.55	17991.85	17971.30	17971.80	857	0	80
2024.03.13	15:00:00	17972.30	17972.30	17937.85	17963.35	1351	0	80
2024.03.13	16:00:00	17962.80	17984.85	17958.80	17974.30	2415	0	80
2024.03.13	17:00:00	17974.80	18002.30	17960.75	17970.75	3229	0	80
2024.03.13	18:00:00	17970.25	17984.45	17958.05	17968.05	2023	0	80
2024.03.13	19:00:00	17967.05	17986.00	17961.00	17982.40	1578	0	80
2024.03.13	20:00:00	17981.90	17998.20	17968.40	17976.40	1565	0	80
2024.03.13	21:00:00	17975.90	17984.90	17968.90	17972.90	1057	0	80
2024.03.13	22:00:00	17972.40	17976.40	17938.20	17963.80	1608	0	80
2024.03.13	23:00:00	17963.80	17972.40	17962.40	17967.90	217	0	80
2024.03.14	01:00:00	17960.50	17964.40	17956.00	17959.80	662	0	730
2024.03.14	02:00:00	17959.60	17978.80	17958.60	17970.70	689	0	710
2024.03.14	03:00:00	17970.30	17975.60	17943.90	17957.30	576	0	460
2024.03.14	04:00:00	17955.30	17961.20	17942.40	17955.30	411	0	460
2024.03.14	05:00:00	17955.40	17959.90	17944.10	17944.30	305	0	460
2024.03.14	06:00:00	17943.30	17945.40	17930.40	17939.90	251	0	460
2024.03.14	07:00:00	17940.40	17953.30	17934.90	17952.30	133	0	460
2024.03.14	08:00:00	17952.30	17958.40	17948.90	17954.40	209	0	460
2024.03.14	09:00:00	17954.90	17978.90	17947.40	17978.40	346	0	460
2024.03.14	10:00:00	17978.90	18004.00	17957.20	17999.50	961	0	80
2024.03.14	11:00:00	18000.50	18026.55	17982.00	17996.65	4043	0	80
2024.03.14	12:00:00	17996.60	18004.55	17981.15	18002.55	2722	0	80
2024.03.14	13:00:00	18002.05	18016.55	17999.50	18010.05	2222	0	80
2024.03.14	14:00:00	18009.55	18039.55	18007.05	18016.50	1892	0	80
2024.03.14	15:00:00	18017.00	18035.75	17984.70	17990.20	3517	0	80
2024.03.14	16:00:00	17990.25	18003.75	17937.90	17947.40	5213	0	80
2024.03.14	17:00:00	17946.90	17960.95	17897.70	17909.20	5318	0	80
2024.03.14	18:00:00	17908.70	17941.35	17906.70	17938.85	4693	0	80
2024.03.14	19:00:00	17938.35	17943.20	17920.35	17923.35	3363	0	80
2024.03.14	20:00:00	17922.85	17926.35	17883.70	17919.90	2711	0	80
2024.03.14	21:00:00	17919.90	17934.95	17906.45	17907.45	1759	0	80
2024.03.14	22:00:00	17906.45	17930.30	17865.30	17930.20	2222	0	80
2024.03.14	23:00:00	17929.70	17929.80	17910.90	17917.40	329	0	80
2024.03.15	01:00:00	17908.70	17916.40	17906.10	17907.40	810	0	740
2024.03.15	02:00:00	17907.90	17907.90	17893.30	17901.50	1190	0	760
2024.03.15	03:00:00	17901.50	17927.50	17900.80	17915.20	808	0	460
2024.03.15	04:00:00	17915.20	17965.80	17890.80	17922.30	1283	0	460
2024.03.15	05:00:00	17922.30	17927.80	17894.30	17913.80	974	0	470
2024.03.15	06:00:00	17914.30	17924.30	17914.30	17919.70	753	0	460
2024.03.15	07:00:00	17919.20	17919.80	17901.80	17911.90	394	0	460
2024.03.15	08:00:00	17911.40	17916.10	17896.60	17901.20	644	0	460
2024.03.15	09:00:00	17901.20	17919.30	17897.80	17901.20	668	0	460
2024.03.15	10:00:00	17901.20	17936.70	17896.20	17917.50	1207	0	80
2024.03.15	11:00:00	17916.50	17947.20	17916.00	17945.35	3415	0	80
2024.03.15	12:00:00	17945.85	17996.35	17945.40	17993.35	2269	0	80
2024.03.15	13:00:00	17993.40	18006.35	17980.90	17987.85	2411	0	80
2024.03.15	14:00:00	17987.35	18020.40	17986.90	18012.40	1555	0	80
2024.03.15	15:00:00	18011.40	18043.40	18003.40	18031.05	3125	0	80
2024.03.15	16:00:00	18030.05	18037.10	17985.10	17988.60	4452	0	80
2024.03.15	17:00:00	17988.10	17998.55	17968.10	17987.75	4563	0	80
2024.03.15	18:00:00	17989.25	18002.25	17980.75	17983.35	2611	0	80
2024.03.15	19:00:00	17983.40	17986.90	17920.70	17926.30	3084	0	80
2024.03.15	20:00:00	17926.30	17961.85	17920.30	17961.35	2336	0	80
2024.03.15	21:00:00	17960.85	17981.30	17953.30	17972.90	2327	0	80
2024.03.15	22:00:00	17972.40	17980.35	17962.35	17977.30	1781	0	80
2024.03.18	01:00:00	17988.50	18014.20	17988.10	17994.50	958	0	720
2024.03.18	02:00:00	17994.70	17997.70	17984.60	17993.90	973	0	750
2024.03.18	03:00:00	17993.90	17996.10	17963.70	17971.90	961	0	460
2024.03.18	04:00:00	17971.40	17985.90	17957.00	17984.30	616	0	460
2024.03.18	05:00:00	17985.30	17992.00	17976.80	17984.90	465	0	460
2024.03.18	06:00:00	17984.90	17992.40	17979.50	17988.90	265	0	460
2024.03.18	07:00:00	17987.90	17997.90	17985.80	17990.90	261	0	460
2024.03.18	08:00:00	17989.90	18000.90	17989.90	17995.90	437	0	460
2024.03.18	09:00:00	17995.90	18005.30	17993.40	17994.90	311	0	460
2024.03.18	10:00:00	17994.90	17994.90	17963.85	17970.30	928	0	80
2024.03.18	11:00:00	17969.80	18002.85	17944.30	18001.05	3075	0	80
2024.03.18	12:00:00	18000.55	18015.75	17965.00	18007.25	2275	0	80
2024.03.18	13:00:00	18007.75	18009.70	17962.75	17976.75	1777	0	80
2024.03.18	14:00:00	17976.20	18003.75	17967.25	17979.20	1807	0	80
2024.03.18	15:00:00	17979.20	17993.70	17954.05	17971.55	1829	0	80
2024.03.18	16:00:00	17970.50	17981.55	17904.05	17916.50	2643	0	80
2024.03.18	17:00:00	17916.55	17949.50	17901.55	17928.55	2754	0	80
2024.03.18	18:00:00	17929.05	17937.95	17913.55	17927.95	2269	0	80
2024.03.18	19:00:00	17928.95	17944.90	17915.90	17915.90	1673	0	80
2024.03.18	20:00:00	17916.40	17931.90	17907.90	17921.40	1385	0	80
2024.03.18	21:00:00	17921.40	17937.40	17916.90	17930.95	1534	0	80
2024.03.18	22:00:00	17930.45	17935.95	17915.80	17922.80	1243	0	80
2024.03.18	23:00:00	17923.30	17924.90	17916.80	17923.40	452	0	80
2024.03.19	01:00:00	17919.70	17919.70	17891.10	17898.30	1004	0	750
2024.03.19	02:00:00	17898.50	17904.10	17890.60	17903.60	1012	0	750
2024.03.19	03:00:00	17903.60	17905.90	17883.30	17892.70	898	0	460
2024.03.19	04:00:00	17892.20	17893.70	17874.30	17887.00	688	0	460
2024.03.19	05:00:00	17887.00	17907.50	17886.90	17898.60	516	0	460
2024.03.19	06:00:00	17899.60	17913.60	17882.60	17899.10	1201	0	460
2024.03.19	07:00:00	17900.10	17913.40	17891.90	17905.60	829	0	460
2024.03.19	08:00:00	17905.10	17907.10	17890.20	17905.60	626	0	460
2024.03.19	09:00:00	17905.60	17908.10	17878.60	17895.50	702	0	460
2024.03.19	10:00:00	17896.50	17946.00	17892.60	17940.00	1254	0	80
2024.03.19	11:00:00	17941.50	17977.55	17913.50	17961.35	3551	0	80
2024.03.19	12:00:00	17962.40	17973.65	17943.35	17966.15	2237	0	80
2024.03.19	13:00:00	17965.65	17998.15	17939.30	17957.80	2584	0	80
2024.03.19	14:00:00	17957.80	17961.30	17922.75	17958.80	2492	0	80
2024.03.19	15:00:00	17957.80	17977.55	17929.75	17975.05	2841	0	80
2024.03.19	16:00:00	17975.10	17983.05	17946.55	17962.10	2489	0	80
2024.03.19	17:00:00	17961.60	17962.60	17915.15	17939.45	2665	0	80
2024.03.19	18:00:00	17939.95	17978.95	17931.45	17977.95	1700	0	80
2024.03.19	19:00:00	17977.45	18001.00	17963.45	17995.00	1634	0	80
2024.03.19	20:00:00	17994.50	18005.80	17971.90	17990.00	2214	0	80
2024.03.19	21:00:00	17989.50	17994.00	17978.00	17981.90	1578	0	80
2024.03.19	22:00:00	17980.90	17997.40	17969.95	17990.90	2097	0	80
2024.03.19	23:00:00	17991.40	18007.00	17989.90	18003.50	292	0	80
2024.03.20	01:00:00	18009.60	18013.40	18003.50	18006.80	430	0	710
2024.03.20	02:00:00	18007.00	18010.20	18000.10	18000.90	579	0	700
2024.03.20	03:00:00	18000.90	18002.10	17986.50	17987.50	487	0	460
2024.03.20	04:00:00	17988.00	17994.90	17969.10	17974.60	367	0	460
2024.03.20	05:00:00	17974.10	17977.60	17965.60	17972.50	235	0	460
2024.03.20	06:00:00	17973.50	17981.60	17968.90	17975.60	195	0	460
2024.03.20	07:00:00	17974.10	17977.60	17968.10	17969.60	218	0	460
2024.03.20	08:00:00	17968.60	17980.10	17965.40	17978.10	391	0	460
2024.03.20	09:00:00	17980.60	17998.50	17978.50	17990.10	441	0	460
2024.03.20	10:00:00	17991.10	18008.00	17978.00	17979.50	1068	0	80
2024.03.20	11:00:00	17979.00	17991.75	17953.45	17990.25	3158	0	80
2024.03.20	12:00:00	17990.25	18004.95	17974.45	18004.45	1994	0	80
2024.03.20	13:00:00	18003.95	18025.95	17997.40	18023.95	1502	0	80
2024.03.20	14:00:00	18022.95	18044.45	18019.90	18034.90	1399	0	80
2024.03.20	15:00:00	18035.40	18036.90	18015.40	18023.95	1459	0	80
2024.03.20	16:00:00	18023.90	18027.90	17992.95	18018.90	2021	0	80
2024.03.20	17:00:00	18019.90	18036.90	17998.45	18009.45	1759	0	80
2024.03.20	18:00:00	18009.40	18015.45	17981.95	17993.95	1484	0	80
2024.03.20	19:00:00	17993.90	18028.30	17992.40	18027.30	964	0	80
2024.03.20	20:00:00	18026.80	18028.80	18007.30	18026.80	802	0	80
2024.03.20	21:00:00	18026.30	18116.10	18026.30	18107.10	8978	0	80
2024.03.20	22:00:00	18108.60	18147.30	18105.10	18139.10	4723	0	90
2024.03.20	23:00:00	18138.10	18150.30	18133.20	18142.30	628	0	80
2024.03.21	01:00:00	18139.50	18160.00	18136.10	18159.00	1123	0	730
2024.03.21	02:00:00	18158.80	18173.30	18157.20	18172.80	1430	0	750
2024.03.21	03:00:00	18172.80	18172.80	18142.50	18162.70	950	0	460
2024.03.21	04:00:00	18161.70	18176.50	18158.00	18172.20	980	0	460
2024.03.21	05:00:00	18172.20	18191.40	18167.20	18186.30	541	0	460
2024.03.21	06:00:00	18185.80	18196.90	18182.10	18190.90	552	0	460
2024.03.21	07:00:00	18191.40	18202.30	18188.70	18198.40	408	0	460
2024.03.21	08:00:00	18197.40	18205.80	18194.50	18199.20	599	0	460
2024.03.21	09:00:00	18198.70	18204.80	18192.70	18194.40	654	0	460
2024.03.21	10:00:00	18194.90	18209.10	18181.75	18189.30	1234	0	80
2024.03.21	11:00:00	18188.80	18188.80	18141.25	18156.25	4131	0	80
2024.03.21	12:00:00	18156.75	18156.80	18096.15	18097.65	2879	0	80
2024.03.21	13:00:00	18098.20	18102.20	18052.15	18063.15	2140	0	80
2024.03.21	14:00:00	18062.15	18097.70	18056.20	18097.70	1814	0	80
2024.03.21	15:00:00	18096.70	18103.20	18064.95	18076.65	2344	0	80
2024.03.21	16:00:00	18076.70	18114.15	18067.15	18100.70	2798	0	80
2024.03.21	17:00:00	18099.20	18156.35	18087.20	18148.35	3278	0	80
2024.03.21	18:00:00	18147.35	18179.35	18141.35	18172.75	2271	0	80
2024.03.21	19:00:00	18172.80	18178.30	18160.75	18174.80	1217	0	80
2024.03.21	20:00:00	18172.80	18183.80	18165.80	18167.30	1447	0	80
2024.03.21	21:00:00	18167.30	18178.30	18156.75	18166.75	1544	0	80
2024.03.21	22:00:00	18167.25	18177.80	18163.80	18165.80	1264	0	80
2024.03.21	23:00:00	18166.30	18172.80	18165.80	18165.80	244	0	80
2024.03.22	01:00:00	18159.60	18167.00	18150.80	18166.50	669	0	730
2024.03.22	02:00:00	18166.50	18173.40	18162.90	18170.80	711	0	710
2024.03.22	03:00:00	18171.00	18178.10	18156.30	18177.80	713	0	460
2024.03.22	04:00:00	18176.80	18183.10	18159.50	18160.50	693	0	460
2024.03.22	05:00:00	18161.50	18168.70	18142.70	18143.70	821	0	460
2024.03.22	06:00:00	18143.20	18150.30	18138.20	18145.30	577	0	460
2024.03.22	07:00:00	18145.80	18166.30	18145.30	18157.60	545	0	460
2024.03.22	08:00:00	18158.10	18163.60	18149.20	18155.90	687	0	460
2024.03.22	09:00:00	18155.90	18165.40	18150.00	18151.00	545	0	460
2024.03.22	10:00:00	18150.50	18155.00	18131.85	18151.90	948	0	80
