<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.20	09:00:00	142.273	143.044	141.737	142.982	11294	0	2
2024.09.20	10:00:00	142.987	143.648	142.822	143.632	11023	0	2
2024.09.20	11:00:00	143.634	143.881	143.480	143.808	10528	0	2
2024.09.20	12:00:00	143.807	143.948	143.645	143.938	8105	0	2
2024.09.20	13:00:00	143.938	144.270	143.770	144.257	7297	0	2
2024.09.20	14:00:00	144.256	144.427	144.212	144.216	6952	0	2
2024.09.20	15:00:00	144.217	144.286	143.576	143.670	9156	0	2
2024.09.20	16:00:00	143.668	144.091	143.464	144.081	11182	0	2
2024.09.20	17:00:00	144.081	144.445	144.029	144.420	10587	0	2
2024.09.20	18:00:00	144.421	144.496	143.845	143.911	10794	0	2
2024.09.20	19:00:00	143.911	143.933	143.647	143.753	9230	0	2
2024.09.20	20:00:00	143.755	144.156	143.738	143.977	7116	0	2
2024.09.20	21:00:00	143.976	143.983	143.799	143.870	6712	0	2
2024.09.20	22:00:00	143.871	143.923	143.719	143.920	6986	0	2
2024.09.20	23:00:00	143.922	144.049	143.888	143.901	4725	0	2
2024.09.23	00:00:00	143.868	144.043	143.760	143.878	717	0	93
2024.09.23	01:00:00	143.878	144.044	143.689	143.925	4153	0	2
2024.09.23	02:00:00	143.925	144.089	143.809	144.078	4402	0	2
2024.09.23	03:00:00	144.086	144.257	144.031	144.125	7042	0	2
2024.09.23	04:00:00	144.137	144.457	144.137	144.373	6702	0	2
2024.09.23	05:00:00	144.374	144.445	144.305	144.360	4478	0	2
2024.09.23	06:00:00	144.359	144.405	144.258	144.321	3365	0	2
2024.09.23	07:00:00	144.322	144.350	144.180	144.254	3508	0	2
2024.09.23	08:00:00	144.254	144.316	144.098	144.113	3670	0	2
2024.09.23	09:00:00	144.113	144.195	143.866	143.993	7323	0	2
2024.09.23	10:00:00	143.993	144.042	143.551	143.666	12084	0	2
2024.09.23	11:00:00	143.665	143.745	143.435	143.585	10434	0	2
2024.09.23	12:00:00	143.585	143.746	143.515	143.626	7923	0	2
2024.09.23	13:00:00	143.625	143.665	143.276	143.373	6689	0	2
2024.09.23	14:00:00	143.372	143.643	143.161	143.611	7305	0	2
2024.09.23	15:00:00	143.607	143.877	143.452	143.770	8653	0	2
2024.09.23	16:00:00	143.770	144.206	143.467	144.058	10807	0	2
2024.09.23	17:00:00	144.059	144.345	143.708	143.771	11330	0	2
2024.09.23	18:00:00	143.771	143.941	143.569	143.591	9322	0	2
2024.09.23	19:00:00	143.591	143.629	143.311	143.344	8945	0	2
2024.09.23	20:00:00	143.343	143.407	143.249	143.407	6321	0	2
2024.09.23	21:00:00	143.407	143.436	143.292	143.319	4714	0	2
2024.09.23	22:00:00	143.320	143.512	143.319	143.488	4971	0	2
2024.09.23	23:00:00	143.487	143.647	143.487	143.614	3226	0	2
2024.09.24	00:00:00	143.484	143.572	143.450	143.567	256	0	31
2024.09.24	01:00:00	143.567	143.700	143.554	143.629	1661	0	2
2024.09.24	02:00:00	143.629	143.776	143.519	143.631	3140	0	2
2024.09.24	03:00:00	143.621	143.731	143.407	143.548	8289	0	2
2024.09.24	04:00:00	143.548	143.909	143.524	143.632	8036	0	2
2024.09.24	05:00:00	143.631	143.710	143.376	143.665	6618	0	2
2024.09.24	06:00:00	143.666	143.856	143.567	143.773	5636	0	2
2024.09.24	07:00:00	143.774	143.940	143.750	143.841	5482	0	2
2024.09.24	08:00:00	143.840	144.195	143.836	144.091	7245	0	2
2024.09.24	09:00:00	144.090	144.468	144.070	144.425	7958	0	2
2024.09.24	10:00:00	144.426	144.679	144.236	144.450	9129	0	2
2024.09.24	11:00:00	144.450	144.633	144.214	144.290	8611	0	2
2024.09.24	12:00:00	144.289	144.477	144.214	144.267	6214	0	2
2024.09.24	13:00:00	144.264	144.357	143.875	143.938	5848	0	2
2024.09.24	14:00:00	143.938	144.167	143.827	143.975	6464	0	2
2024.09.24	15:00:00	143.976	144.121	143.782	143.967	8938	0	2
2024.09.24	16:00:00	143.967	144.206	143.897	144.094	9452	0	2
2024.09.24	17:00:00	144.096	144.096	143.430	143.671	11268	0	2
2024.09.24	18:00:00	143.671	143.866	143.595	143.776	7611	0	2
2024.09.24	19:00:00	143.776	143.792	143.401	143.466	5673	0	2
2024.09.24	20:00:00	143.466	143.707	143.433	143.469	4439	0	2
2024.09.24	21:00:00	143.469	143.492	143.271	143.382	4761	0	2
2024.09.24	22:00:00	143.382	143.433	143.218	143.238	4549	0	2
2024.09.24	23:00:00	143.239	143.256	143.110	143.160	2626	0	2
2024.09.25	00:00:00	143.150	143.244	143.129	143.167	283	0	22
2024.09.25	01:00:00	143.167	143.250	142.901	143.044	2236	0	2
2024.09.25	02:00:00	143.044	143.149	142.930	142.948	3439	0	2
2024.09.25	03:00:00	142.948	143.311	142.907	143.172	7799	0	2
2024.09.25	04:00:00	143.169	143.474	143.096	143.450	7398	0	2
2024.09.25	05:00:00	143.450	143.492	143.244	143.347	4976	0	2
2024.09.25	06:00:00	143.346	143.453	143.286	143.298	4251	0	2
2024.09.25	07:00:00	143.297	143.392	143.217	143.254	4595	0	2
2024.09.25	08:00:00	143.255	143.375	143.177	143.258	6054	0	2
2024.09.25	09:00:00	143.258	143.737	143.221	143.681	6355	0	2
2024.09.25	10:00:00	143.689	143.907	143.571	143.879	7923	0	2
2024.09.25	11:00:00	143.880	144.064	143.880	143.934	6914	0	2
2024.09.25	12:00:00	143.933	144.261	143.905	144.181	6423	0	2
2024.09.25	13:00:00	144.182	144.295	144.063	144.283	5719	0	2
2024.09.25	14:00:00	144.283	144.441	144.261	144.306	6701	0	2
2024.09.25	15:00:00	144.305	144.408	144.142	144.200	7784	0	2
2024.09.25	16:00:00	144.200	144.210	143.857	144.054	9682	0	2
2024.09.25	17:00:00	144.056	144.394	144.049	144.354	9098	0	2
2024.09.25	18:00:00	144.356	144.605	144.307	144.404	8204	0	2
2024.09.25	19:00:00	144.404	144.538	144.374	144.532	6279	0	2
2024.09.25	20:00:00	144.532	144.741	144.486	144.549	5830	0	2
2024.09.25	21:00:00	144.550	144.715	144.515	144.677	6108	0	2
2024.09.25	22:00:00	144.679	144.766	144.609	144.759	5163	0	2
2024.09.25	23:00:00	144.757	144.844	144.748	144.753	2871	0	2
2024.09.26	00:00:00	144.672	144.713	144.649	144.651	306	0	10
2024.09.26	01:00:00	144.651	144.685	144.548	144.653	3484	0	2
2024.09.26	02:00:00	144.656	144.763	144.615	144.716	3255	0	2
2024.09.26	03:00:00	144.717	144.723	144.440	144.496	6633	0	2
2024.09.26	04:00:00	144.497	144.943	144.476	144.812	5336	0	2
2024.09.26	05:00:00	144.813	144.945	144.761	144.835	4128	0	2
2024.09.26	06:00:00	144.836	145.039	144.787	144.930	3295	0	2
2024.09.26	07:00:00	144.930	144.964	144.624	144.690	4784	0	2
2024.09.26	08:00:00	144.691	144.871	144.634	144.717	5441	0	2
2024.09.26	09:00:00	144.726	144.855	144.615	144.830	6358	0	2
2024.09.26	10:00:00	144.834	145.165	144.715	145.025	9294	0	2
2024.09.26	11:00:00	145.026	145.196	144.678	144.826	8427	0	2
2024.09.26	12:00:00	144.825	144.962	144.702	144.702	6585	0	2
2024.09.26	13:00:00	144.704	144.746	144.336	144.360	6381	0	2
2024.09.26	14:00:00	144.360	144.433	144.153	144.162	5769	0	2
2024.09.26	15:00:00	144.164	144.722	144.110	144.563	8994	0	2
2024.09.26	16:00:00	144.567	144.704	144.306	144.577	10868	0	2
2024.09.26	17:00:00	144.581	145.213	144.558	144.830	11133	0	2
2024.09.26	18:00:00	144.830	144.951	144.610	144.677	7777	0	2
2024.09.26	19:00:00	144.678	144.901	144.678	144.857	6276	0	2
2024.09.26	20:00:00	144.854	144.858	144.530	144.717	6423	0	2
2024.09.26	21:00:00	144.719	144.775	144.562	144.622	4882	0	2
2024.09.26	22:00:00	144.618	144.687	144.511	144.662	4490	0	2
2024.09.26	23:00:00	144.660	144.895	144.660	144.856	3383	0	2
2024.09.27	00:00:00	144.764	144.828	144.741	144.769	449	0	13
2024.09.27	01:00:00	144.769	144.969	144.744	144.876	1946	0	2
2024.09.27	02:00:00	144.876	145.143	144.873	145.082	3944	0	2
2024.09.27	03:00:00	145.081	145.476	144.935	145.461	8718	0	2
2024.09.27	04:00:00	145.462	145.577	145.270	145.302	7535	0	2
2024.09.27	05:00:00	145.300	145.345	144.962	145.091	6187	0	2
2024.09.27	06:00:00	145.091	145.265	144.984	145.252	4810	0	2
2024.09.27	07:00:00	145.253	145.802	145.253	145.792	5062	0	2
2024.09.27	08:00:00	145.784	146.488	145.759	146.256	10358	0	2
2024.09.27	09:00:00	146.255	146.350	143.135	143.174	13434	0	3
2024.09.27	10:00:00	143.177	143.470	142.772	143.190	12028	0	2
2024.09.27	11:00:00	143.189	143.768	142.948	143.144	10511	0	2
2024.09.27	12:00:00	143.135	143.491	143.069	143.134	9315	0	2
2024.09.27	13:00:00	143.134	143.330	142.958	143.224	7024	0	2
2024.09.27	14:00:00	143.223	143.364	143.088	143.107	6739	0	2
2024.09.27	15:00:00	143.107	143.226	142.498	142.520	10337	0	2
2024.09.27	16:00:00	142.520	142.996	142.495	142.538	10474	0	2
2024.09.27	17:00:00	142.560	143.068	142.386	142.857	11170	0	2
2024.09.27	18:00:00	142.858	143.084	142.564	142.600	9231	0	2
2024.09.27	19:00:00	142.600	142.705	142.407	142.508	7836	0	2
2024.09.27	20:00:00	142.509	142.606	142.288	142.330	6947	0	2
2024.09.27	21:00:00	142.329	142.415	142.071	142.165	6640	0	2
2024.09.27	22:00:00	142.165	142.264	142.067	142.150	5623	0	2
2024.09.27	23:00:00	142.146	142.274	142.128	142.264	3975	0	2
2024.09.30	00:00:00	142.214	142.270	142.148	142.220	626	0	107
2024.09.30	01:00:00	142.220	142.707	142.220	142.671	3993	0	3
2024.09.30	02:00:00	142.677	142.954	142.583	142.789	5319	0	3
2024.09.30	03:00:00	142.786	142.839	142.460	142.687	9475	0	3
2024.09.30	04:00:00	142.686	142.846	142.410	142.468	7922	0	3
2024.09.30	05:00:00	142.463	142.549	142.268	142.520	6508	0	2
2024.09.30	06:00:00	142.519	142.525	142.331	142.451	5120	0	2
2024.09.30	07:00:00	142.451	142.498	142.082	142.128	5329	0	3
2024.09.30	08:00:00	142.127	142.155	141.655	141.708	8335	0	3
2024.09.30	09:00:00	141.708	142.081	141.641	142.053	8143	0	3
2024.09.30	10:00:00	142.051	142.429	141.922	142.366	8638	0	4
2024.09.30	11:00:00	142.368	142.577	142.341	142.537	8838	0	2
2024.09.30	12:00:00	142.537	142.602	142.448	142.529	6210	0	3
2024.09.30	13:00:00	142.530	142.796	142.530	142.603	5559	0	3
2024.09.30	14:00:00	142.603	142.611	142.404	142.558	6559	0	2
2024.09.30	15:00:00	142.554	143.003	142.545	142.945	7222	0	2
2024.09.30	16:00:00	142.949	143.142	142.744	143.129	9519	0	2
2024.09.30	17:00:00	143.129	143.192	142.827	143.034	11173	0	2
2024.09.30	18:00:00	143.036	143.369	142.997	143.262	8202	0	2
2024.09.30	19:00:00	143.262	143.315	143.072	143.112	6423	0	2
2024.09.30	20:00:00	143.111	143.124	142.935	143.092	5723	0	3
2024.09.30	21:00:00	143.098	143.915	143.091	143.688	11107	0	4
2024.09.30	22:00:00	143.685	143.909	143.644	143.728	7435	0	2
2024.09.30	23:00:00	143.725	143.742	143.607	143.657	4884	0	2
2024.10.01	00:00:00	143.616	143.623	143.516	143.574	161	0	20
2024.10.01	01:00:00	143.574	143.702	143.540	143.558	1840	0	3
2024.10.01	02:00:00	143.558	143.738	143.369	143.714	4028	0	3
2024.10.01	03:00:00	143.712	144.123	143.683	143.968	7975	0	2
2024.10.01	04:00:00	143.967	144.130	143.683	143.718	6892	0	3
2024.10.01	05:00:00	143.718	144.024	143.659	144.007	4885	0	3
2024.10.01	06:00:00	144.008	144.334	143.954	144.277	4459	0	3
2024.10.01	07:00:00	144.277	144.398	144.224	144.278	3877	0	2
2024.10.01	08:00:00	144.278	144.413	144.224	144.262	4348	0	2
2024.10.01	09:00:00	144.262	144.528	144.184	144.333	8328	0	3
2024.10.01	10:00:00	144.336	144.347	143.882	144.171	11663	0	3
2024.10.01	11:00:00	144.170	144.222	143.698	143.807	10845	0	3
2024.10.01	12:00:00	143.807	143.837	143.622	143.733	8855	0	3
2024.10.01	13:00:00	143.734	143.795	143.675	143.741	6751	0	2
2024.10.01	14:00:00	143.740	143.790	143.559	143.753	7784	0	2
2024.10.01	15:00:00	143.754	144.070	143.678	144.039	8195	0	4
2024.10.01	16:00:00	144.037	144.068	143.182	143.513	11212	0	4
2024.10.01	17:00:00	143.518	143.842	142.966	143.605	14346	0	4
2024.10.01	18:00:00	143.607	143.916	143.530	143.669	9847	0	4
2024.10.01	19:00:00	143.669	143.718	143.277	143.636	9766	0	2
2024.10.01	20:00:00	143.633	143.852	143.324	143.821	9116	0	2
2024.10.01	21:00:00	143.820	143.920	143.596	143.669	5934	0	2
2024.10.01	22:00:00	143.668	143.743	143.509	143.555	6355	0	2
2024.10.01	23:00:00	143.557	143.592	143.502	143.538	6141	0	2
2024.10.02	00:00:00	143.533	143.584	143.522	143.582	382	0	16
2024.10.02	01:00:00	143.582	143.600	143.424	143.514	1758	0	3
2024.10.02	02:00:00	143.513	143.763	143.508	143.724	3614	0	3
2024.10.02	03:00:00	143.723	143.882	143.652	143.815	7041	0	3
2024.10.02	04:00:00	143.815	143.912	143.560	143.895	6836	0	3
2024.10.02	05:00:00	143.896	144.026	143.858	144.004	4293	0	3
2024.10.02	06:00:00	144.007	144.186	143.881	144.131	4612	0	2
2024.10.02	07:00:00	144.131	144.148	143.580	143.732	6288	0	3
2024.10.02	08:00:00	143.731	143.858	143.530	143.710	9609	0	3
2024.10.02	09:00:00	143.710	144.022	143.656	143.895	8063	0	3
2024.10.02	10:00:00	143.900	144.185	143.900	144.063	8575	0	3
2024.10.02	11:00:00	144.065	144.328	143.945	144.327	6706	0	2
2024.10.02	12:00:00	144.328	144.408	144.201	144.262	5968	0	3
2024.10.02	13:00:00	144.261	144.856	144.074	144.795	7802	0	3
2024.10.02	14:00:00	144.795	144.888	144.622	144.697	7897	0	3
2024.10.02	15:00:00	144.698	145.446	144.676	145.372	9755	0	3
2024.10.02	16:00:00	145.372	145.752	145.296	145.741	9947	0	4
2024.10.02	17:00:00	145.742	146.261	145.576	146.189	10566	0	3
2024.10.02	18:00:00	146.187	146.258	146.028	146.045	8397	0	2
2024.10.02	19:00:00	146.045	146.165	145.910	146.028	5774	0	3
2024.10.02	20:00:00	146.029	146.191	145.966	146.168	4774	0	2
2024.10.02	21:00:00	146.167	146.372	146.166	146.331	3809	0	2
2024.10.02	22:00:00	146.328	146.480	146.298	146.443	3791	0	2
2024.10.02	23:00:00	146.443	146.504	146.375	146.473	3389	0	2
2024.10.03	00:00:00	146.372	146.386	146.272	146.350	204	0	10
2024.10.03	01:00:00	146.350	146.898	146.283	146.597	3591	0	4
2024.10.03	02:00:00	146.597	146.792	146.430	146.576	4642	0	3
2024.10.03	03:00:00	146.575	147.056	146.461	146.991	8302	0	3
2024.10.03	04:00:00	146.993	147.240	146.798	146.799	7434	0	2
2024.10.03	05:00:00	146.798	146.923	146.681	146.780	5761	0	3
2024.10.03	06:00:00	146.780	146.962	146.775	146.849	4726	0	2
2024.10.03	07:00:00	146.850	146.929	146.675	146.722	5266	0	3
2024.10.03	08:00:00	146.722	146.814	146.531	146.558	7614	0	3
2024.10.03	09:00:00	146.558	146.776	146.473	146.723	7383	0	2
2024.10.03	10:00:00	146.722	146.861	146.298	146.450	8969	0	2
2024.10.03	11:00:00	146.452	146.792	146.390	146.749	7302	0	2
2024.10.03	12:00:00	146.750	146.988	146.746	146.923	6492	0	2
2024.10.03	13:00:00	146.923	146.944	146.819	146.835	5209	0	2
2024.10.03	14:00:00	146.835	146.992	146.584	146.665	6516	0	2
2024.10.03	15:00:00	146.666	146.854	146.500	146.773	9679	0	2
2024.10.03	16:00:00	146.777	146.788	146.470	146.593	9626	0	3
2024.10.03	17:00:00	146.987	147.179	146.623	146.777	14121	0	2
2024.10.03	18:00:00	146.775	146.846	146.603	146.832	8656	0	3
2024.10.03	19:00:00	146.831	146.925	146.706	146.716	6114	0	3
2024.10.03	20:00:00	146.716	146.716	146.575	146.655	5546	0	2
2024.10.03	21:00:00	146.654	146.884	146.653	146.870	4136	0	2
2024.10.03	22:00:00	146.868	146.882	146.762	146.859	4047	0	3
2024.10.03	23:00:00	146.863	146.966	146.858	146.952	2562	0	2
2024.10.04	00:00:00	146.840	146.849	146.770	146.824	260	0	42
2024.10.04	01:00:00	146.824	146.901	146.791	146.853	1643	0	4
2024.10.04	02:00:00	146.853	146.863	146.721	146.844	2720	0	3
2024.10.04	03:00:00	146.846	146.930	146.615	146.644	6525	0	3
2024.10.04	04:00:00	146.643	146.679	146.523	146.550	6253	0	3
2024.10.04	05:00:00	146.552	146.565	146.390	146.408	4662	0	3
2024.10.04	06:00:00	146.407	146.499	146.351	146.373	4156	0	2
2024.10.04	07:00:00	146.374	146.387	146.150	146.229	5705	0	2
2024.10.04	08:00:00	146.228	146.307	145.914	146.086	6378	0	3
2024.10.04	09:00:00	146.086	146.237	145.947	146.223	7308	0	2
2024.10.04	10:00:00	146.223	146.340	146.176	146.303	7993	0	2
2024.10.04	11:00:00	146.304	146.410	146.246	146.341	6066	0	2
2024.10.04	12:00:00	146.341	146.477	146.338	146.476	5896	0	2
2024.10.04	13:00:00	146.478	146.562	146.414	146.495	4880	0	2
2024.10.04	14:00:00	146.492	146.631	146.442	146.587	5405	0	2
2024.10.04	15:00:00	146.588	148.692	146.412	148.644	12350	0	3
2024.10.04	16:00:00	148.645	148.804	148.321	148.401	12918	0	3
2024.10.04	17:00:00	148.404	148.567	148.310	148.501	10909	0	2
2024.10.04	18:00:00	148.499	148.762	148.427	148.698	8773	0	2
2024.10.04	19:00:00	148.698	149.005	148.676	148.936	6881	0	2
2024.10.04	20:00:00	148.936	148.956	148.789	148.796	5944	0	2
2024.10.04	21:00:00	148.796	148.881	148.755	148.869	5085	0	2
2024.10.04	22:00:00	148.868	148.893	148.766	148.766	4830	0	2
2024.10.04	23:00:00	148.767	148.773	148.636	148.643	3145	0	2
2024.10.07	00:00:00	148.657	148.832	148.632	148.736	854	0	115
2024.10.07	01:00:00	148.724	149.131	148.724	148.938	3368	0	3
2024.10.07	02:00:00	148.938	149.113	148.772	148.793	4910	0	2
2024.10.07	03:00:00	148.792	148.792	148.355	148.422	9010	0	3
2024.10.07	04:00:00	148.424	148.567	148.324	148.384	7734	0	3
2024.10.07	05:00:00	148.384	148.583	148.220	148.583	5942	0	3
2024.10.07	06:00:00	148.583	148.644	148.357	148.406	4933	0	2
2024.10.07	07:00:00	148.406	148.543	148.336	148.538	4781	0	2
2024.10.07	08:00:00	148.538	148.613	148.401	148.431	5475	0	3
2024.10.07	09:00:00	148.437	148.546	148.336	148.383	7180	0	2
2024.10.07	10:00:00	148.383	148.450	148.149	148.272	9823	0	2
2024.10.07	11:00:00	148.276	148.357	148.059	148.317	7863	0	2
2024.10.07	12:00:00	148.316	148.485	148.211	148.341	7219	0	2
2024.10.07	13:00:00	148.340	148.648	148.291	148.638	6194	0	3
2024.10.07	14:00:00	148.638	148.684	148.159	148.273	7429	0	4
2024.10.07	15:00:00	148.272	148.275	148.025	148.169	9692	0	4
2024.10.07	16:00:00	148.168	148.233	147.844	147.919	10984	0	3
2024.10.07	17:00:00	147.920	148.245	147.886	148.217	9798	0	2
2024.10.07	18:00:00	148.218	148.276	147.997	148.125	7541	0	3
2024.10.07	19:00:00	148.129	148.196	147.991	148.000	5207	0	2
2024.10.07	20:00:00	148.000	148.049	147.884	148.019	4008	0	2
2024.10.07	21:00:00	148.019	148.102	147.949	148.101	5689	0	2
2024.10.07	22:00:00	148.101	148.157	148.023	148.073	4977	0	2
2024.10.07	23:00:00	148.073	148.208	148.063	148.186	3118	0	2
2024.10.08	00:00:00	148.121	148.163	148.110	148.134	716	0	28
2024.10.08	01:00:00	148.134	148.177	147.565	147.693	2654	0	4
2024.10.08	02:00:00	147.694	148.161	147.685	148.131	5157	0	3
2024.10.08	03:00:00	148.133	148.188	147.743	147.819	7784	0	3
2024.10.08	04:00:00	147.820	147.940	147.750	147.843	7576	0	3
2024.10.08	05:00:00	147.841	147.858	147.509	147.691	7538	0	3
2024.10.08	06:00:00	147.691	147.961	147.685	147.914	5420	0	2
2024.10.08	07:00:00	147.915	148.104	147.901	148.078	4695	0	3
2024.10.08	08:00:00	148.079	148.161	147.836	147.972	7009	0	3
2024.10.08	09:00:00	147.972	148.127	147.839	147.991	7597	0	3
2024.10.08	10:00:00	147.993	148.063	147.343	147.590	9775	0	3
2024.10.08	11:00:00	147.591	147.850	147.532	147.837	6852	0	3
2024.10.08	12:00:00	147.838	147.954	147.718	147.822	5563	0	3
2024.10.08	13:00:00	147.822	147.997	147.777	147.876	6144	0	3
2024.10.08	14:00:00	147.876	147.999	147.811	147.851	5981	0	5
2024.10.08	15:00:00	147.851	148.178	147.851	148.035	7829	0	4
2024.10.08	16:00:00	148.035	148.285	147.949	148.249	8970	0	3
2024.10.08	17:00:00	148.254	148.334	148.112	148.309	7849	0	3
2024.10.08	18:00:00	148.311	148.357	148.172	148.226	6936	0	4
2024.10.08	19:00:00	148.226	148.270	148.042	148.148	5923	0	2
2024.10.08	20:00:00	148.150	148.293	148.150	148.245	5185	0	2
2024.10.08	21:00:00	148.245	148.364	148.200	148.351	5664	0	2
2024.10.08	22:00:00	148.350	148.374	148.260	148.282	5673	0	2
2024.10.08	23:00:00	148.281	148.326	148.162	148.204	4398	0	2
2024.10.09	00:00:00	148.169	148.225	148.169	148.216	253	0	24
2024.10.09	01:00:00	148.216	148.306	148.190	148.199	948	0	3
2024.10.09	02:00:00	148.199	148.313	148.110	148.144	2941	0	3
2024.10.09	03:00:00	148.143	148.237	148.008	148.228	5264	0	3
2024.10.09	04:00:00	148.230	148.430	148.159	148.174	5661	0	3
2024.10.09	05:00:00	148.173	148.293	148.072	148.270	4936	0	2
2024.10.09	06:00:00	148.270	148.347	148.182	148.317	4128	0	2
2024.10.09	07:00:00	148.316	148.366	148.281	148.335	3270	0	2
2024.10.09	08:00:00	148.335	148.612	148.312	148.594	6727	0	3
2024.10.09	09:00:00	148.594	148.651	148.426	148.443	5425	0	2
2024.10.09	10:00:00	148.442	148.561	148.264	148.542	7314	0	3
2024.10.09	11:00:00	148.542	148.730	148.479	148.716	5826	0	3
2024.10.09	12:00:00	148.717	148.753	148.561	148.620	4752	0	3
2024.10.09	13:00:00	148.620	148.693	148.507	148.599	4705	0	3
2024.10.09	14:00:00	148.599	148.734	148.508	148.722	5054	0	4
2024.10.09	15:00:00	148.720	148.913	148.669	148.906	5577	0	2
2024.10.09	16:00:00	148.906	149.123	148.811	149.113	6327	0	3
2024.10.09	17:00:00	149.114	149.176	149.031	149.145	6231	0	3
2024.10.09	18:00:00	149.144	149.266	149.071	149.196	5179	0	2
2024.10.09	19:00:00	149.196	149.298	149.190	149.238	3813	0	2
2024.10.09	20:00:00	149.237	149.291	149.171	149.178	3655	0	2
2024.10.09	21:00:00	149.181	149.361	149.155	149.358	4479	0	2
2024.10.09	22:00:00	149.357	149.358	149.233	149.321	3878	0	2
2024.10.09	23:00:00	149.321	149.358	149.300	149.300	2135	0	2
2024.10.10	00:00:00	149.230	149.230	149.034	149.160	605	0	11
2024.10.10	01:00:00	149.160	149.300	149.137	149.232	1370	0	3
2024.10.10	02:00:00	149.232	149.293	149.139	149.165	2273	0	3
2024.10.10	03:00:00	149.164	149.288	149.000	149.213	5475	0	2
2024.10.10	04:00:00	149.213	149.214	149.063	149.089	4234	0	2
2024.10.10	05:00:00	149.090	149.218	149.068	149.211	3931	0	2
2024.10.10	06:00:00	149.212	149.226	149.142	149.222	2836	0	2
2024.10.10	07:00:00	149.223	149.544	149.222	149.397	3556	0	3
2024.10.10	08:00:00	149.396	149.470	149.202	149.259	3896	0	3
2024.10.10	09:00:00	149.259	149.259	149.046	149.117	5923	0	3
2024.10.10	10:00:00	149.118	149.185	148.901	149.017	6924	0	2
2024.10.10	11:00:00	149.018	149.210	148.983	149.067	6035	0	3
2024.10.10	12:00:00	149.067	149.096	148.828	148.882	5023	0	3
2024.10.10	13:00:00	148.883	148.936	148.773	148.844	4022	0	3
2024.10.10	14:00:00	148.844	149.092	148.843	148.952	5368	0	5
2024.10.10	15:00:00	148.955	149.549	148.225	148.611	12196	0	4
2024.10.10	16:00:00	148.611	148.768	148.400	148.560	12881	0	5
2024.10.10	17:00:00	148.560	148.874	148.350	148.714	11273	0	4
2024.10.10	18:00:00	148.714	148.825	148.442	148.570	7948	0	4
2024.10.10	19:00:00	148.570	148.957	148.438	148.917	7232	0	2
2024.10.10	20:00:00	148.917	149.077	148.729	148.815	7366	0	2
2024.10.10	21:00:00	148.816	148.841	148.630	148.750	4474	0	2
2024.10.10	22:00:00	148.750	148.756	148.492	148.566	4180	0	2
2024.10.10	23:00:00	148.564	148.592	148.513	148.567	2061	0	2
2024.10.11	00:00:00	148.536	148.547	148.500	148.531	173	0	16
2024.10.11	01:00:00	148.531	148.665	148.527	148.662	994	0	3
2024.10.11	02:00:00	148.662	148.745	148.561	148.706	2501	0	2
2024.10.11	03:00:00	148.707	148.760	148.415	148.458	6269	0	3
2024.10.11	04:00:00	148.459	148.796	148.401	148.758	4729	0	2
2024.10.11	05:00:00	148.760	148.778	148.639	148.663	3419	0	2
2024.10.11	06:00:00	148.663	148.733	148.578	148.709	3477	0	2
2024.10.11	07:00:00	148.709	148.764	148.671	148.712	3014	0	3
2024.10.11	08:00:00	148.711	148.731	148.601	148.691	3132	0	3
2024.10.11	09:00:00	148.691	148.854	148.660	148.694	4639	0	3
2024.10.11	10:00:00	148.693	148.808	148.659	148.774	6143	0	2
2024.10.11	11:00:00	148.773	148.823	148.670	148.735	4027	0	3
2024.10.11	12:00:00	148.736	148.954	148.723	148.939	3971	0	3
2024.10.11	13:00:00	148.941	149.081	148.903	149.060	3542	0	3
2024.10.11	14:00:00	149.060	149.140	148.996	149.004	3502	0	2
2024.10.11	15:00:00	149.003	149.261	148.747	149.058	8640	0	5
2024.10.11	16:00:00	149.058	149.173	148.970	149.084	7538	0	5
2024.10.11	17:00:00	149.059	149.283	148.992	149.257	8015	0	4
2024.10.11	18:00:00	149.260	149.266	149.062	149.121	5157	0	3
2024.10.11	19:00:00	149.121	149.127	148.978	149.003	3482	0	2
2024.10.11	20:00:00	149.003	149.102	148.955	149.029	2908	0	2
2024.10.11	21:00:00	149.030	149.107	149.030	149.104	2569	0	2
2024.10.11	22:00:00	149.104	149.149	149.083	149.137	2316	0	2
2024.10.11	23:00:00	149.137	149.177	149.103	149.132	1247	0	2
2024.10.14	00:00:00	149.013	149.171	149.012	149.086	1164	0	115
2024.10.14	01:00:00	149.086	149.340	149.086	149.338	2133	0	2
2024.10.14	02:00:00	149.338	149.389	149.231	149.305	2602	0	2
2024.10.14	03:00:00	149.306	149.366	149.142	149.219	4348	0	2
2024.10.14	04:00:00	149.219	149.279	149.147	149.212	4129	0	2
2024.10.14	05:00:00	149.211	149.319	149.190	149.318	3305	0	2
2024.10.14	06:00:00	149.319	149.352	149.258	149.328	2281	0	2
2024.10.14	07:00:00	149.328	149.333	149.261	149.288	1998	0	2
2024.10.14	08:00:00	149.288	149.321	149.167	149.223	2398	0	2
2024.10.14	09:00:00	149.223	149.244	149.176	149.212	3760	0	2
2024.10.14	10:00:00	149.213	149.395	149.185	149.355	4918	0	2
2024.10.14	11:00:00	149.356	149.466	149.326	149.423	4219	0	2
