<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.01	01:00:00	2043.36	2044.31	2043.08	2044.28	1122	0	12
2024.03.01	02:00:00	2044.26	2044.31	2042.82	2043.72	1933	0	12
2024.03.01	03:00:00	2043.74	2044.72	2042.98	2044.35	2771	0	12
2024.03.01	04:00:00	2044.35	2045.87	2044.06	2045.43	1775	0	12
2024.03.01	05:00:00	2045.43	2046.79	2045.28	2046.56	1793	0	12
2024.03.01	06:00:00	2046.52	2046.57	2045.20	2045.51	883	0	12
2024.03.01	07:00:00	2045.51	2045.69	2043.37	2045.06	1751	0	12
2024.03.01	08:00:00	2045.06	2048.07	2044.82	2046.77	1974	0	12
2024.03.01	09:00:00	2046.77	2048.82	2045.25	2045.41	4051	0	7
2024.03.01	10:00:00	2045.40	2045.66	2039.01	2039.78	6134	0	7
2024.03.01	11:00:00	2039.77	2047.48	2039.39	2046.40	6621	0	7
2024.03.01	12:00:00	2046.42	2055.07	2045.90	2054.84	7440	0	7
2024.03.01	13:00:00	2054.84	2057.44	2053.87	2055.38	5892	0	6
2024.03.01	14:00:00	2055.38	2057.03	2052.21	2052.39	5579	0	7
2024.03.01	15:00:00	2052.41	2054.46	2050.07	2051.65	9514	0	7
2024.03.01	16:00:00	2051.62	2056.65	2045.58	2046.44	10416	0	7
2024.03.01	17:00:00	2046.45	2070.98	2046.45	2069.27	13717	0	7
2024.03.01	18:00:00	2069.27	2081.93	2069.26	2081.12	10909	0	7
2024.03.01	19:00:00	2081.13	2085.66	2079.95	2084.81	9738	0	7
2024.03.01	20:00:00	2084.83	2088.29	2082.23	2085.66	8464	0	7
2024.03.01	21:00:00	2085.66	2086.68	2084.75	2085.23	5596	0	7
2024.03.01	22:00:00	2085.23	2085.33	2083.07	2083.51	4592	0	7
2024.03.01	23:00:00	2083.48	2083.94	2082.87	2083.54	1090	0	7
2024.03.04	01:00:00	2082.87	2086.21	2082.64	2083.52	2480	0	12
2024.03.04	02:00:00	2083.52	2084.35	2082.23	2082.58	2883	0	12
2024.03.04	03:00:00	2082.64	2082.89	2079.44	2080.18	4455	0	12
2024.03.04	04:00:00	2080.16	2083.45	2079.81	2081.54	3303	0	12
2024.03.04	05:00:00	2081.54	2081.91	2080.32	2081.44	1679	0	12
2024.03.04	06:00:00	2081.44	2081.55	2080.25	2080.77	1221	0	12
2024.03.04	07:00:00	2080.73	2082.28	2080.46	2081.53	1587	0	12
2024.03.04	08:00:00	2081.53	2083.83	2081.04	2083.50	2461	0	12
2024.03.04	09:00:00	2083.50	2088.23	2083.50	2087.42	4133	0	7
2024.03.04	10:00:00	2087.42	2087.54	2083.50	2083.86	5886	0	7
2024.03.04	11:00:00	2083.86	2086.12	2083.21	2085.14	5079	0	7
2024.03.04	12:00:00	2085.14	2085.76	2082.65	2083.94	4495	0	7
2024.03.04	13:00:00	2083.93	2084.56	2081.83	2082.11	4372	0	7
2024.03.04	14:00:00	2082.11	2083.42	2081.84	2082.62	4320	0	7
2024.03.04	15:00:00	2082.63	2093.15	2081.16	2091.59	8856	0	7
2024.03.04	16:00:00	2091.60	2101.43	2090.51	2100.81	11999	0	7
2024.03.04	17:00:00	2100.80	2109.32	2097.62	2109.10	10427	0	7
2024.03.04	18:00:00	2109.00	2119.88	2107.76	2119.22	11822	0	7
2024.03.04	19:00:00	2119.25	2119.72	2113.94	2116.46	7365	0	7
2024.03.04	20:00:00	2116.45	2118.04	2113.53	2115.29	4959	0	7
2024.03.04	21:00:00	2115.29	2117.28	2113.29	2116.30	3570	0	7
2024.03.04	22:00:00	2116.30	2118.50	2115.41	2116.65	3160	0	7
2024.03.04	23:00:00	2116.65	2117.28	2114.97	2115.16	993	0	7
2024.03.05	01:00:00	2114.06	2115.85	2113.67	2114.58	1238	0	12
2024.03.05	02:00:00	2114.58	2115.86	2114.13	2115.45	2009	0	12
2024.03.05	03:00:00	2115.47	2116.79	2110.43	2112.62	5311	0	12
2024.03.05	04:00:00	2112.60	2113.25	2111.35	2112.29	2604	0	12
2024.03.05	05:00:00	2112.29	2113.96	2111.18	2112.95	2533	0	12
2024.03.05	06:00:00	2112.95	2115.90	2112.60	2115.86	1799	0	12
2024.03.05	07:00:00	2115.82	2119.70	2115.32	2119.26	3200	0	12
2024.03.05	08:00:00	2119.26	2119.53	2115.19	2117.29	3565	0	12
2024.03.05	09:00:00	2117.29	2117.77	2113.93	2114.45	4751	0	7
2024.03.05	10:00:00	2114.49	2123.40	2114.49	2120.65	7127	0	7
2024.03.05	11:00:00	2120.67	2125.33	2119.02	2124.51	6126	0	7
2024.03.05	12:00:00	2124.47	2127.35	2123.32	2123.69	5205	0	7
2024.03.05	13:00:00	2123.70	2127.15	2122.62	2124.46	5142	0	7
2024.03.05	14:00:00	2124.46	2125.28	2121.20	2124.42	5405	0	7
2024.03.05	15:00:00	2124.43	2141.78	2122.35	2127.73	13699	0	7
2024.03.05	16:00:00	2127.69	2133.16	2124.33	2128.14	12969	0	8
2024.03.05	17:00:00	2128.14	2139.49	2123.84	2126.63	14825	0	10
2024.03.05	18:00:00	2126.60	2128.75	2123.62	2128.32	10437	0	7
2024.03.05	19:00:00	2128.33	2130.98	2127.58	2130.92	6272	0	7
2024.03.05	20:00:00	2130.94	2133.56	2129.61	2130.72	5641	0	7
2024.03.05	21:00:00	2130.72	2134.75	2129.55	2129.60	4926	0	7
2024.03.05	22:00:00	2129.59	2130.92	2128.50	2129.65	4689	0	7
2024.03.05	23:00:00	2129.56	2130.08	2127.09	2127.84	1394	0	7
2024.03.06	01:00:00	2127.47	2128.49	2126.99	2128.04	939	0	12
2024.03.06	02:00:00	2128.04	2128.11	2126.10	2126.86	2419	0	12
2024.03.06	03:00:00	2126.89	2127.93	2125.09	2125.48	4094	0	12
2024.03.06	04:00:00	2125.49	2126.79	2123.84	2126.39	2686	0	12
2024.03.06	05:00:00	2126.39	2126.58	2123.67	2124.76	2607	0	12
2024.03.06	06:00:00	2124.77	2126.35	2124.76	2126.22	1192	0	12
2024.03.06	07:00:00	2126.18	2127.94	2125.16	2125.26	2052	0	12
2024.03.06	08:00:00	2125.31	2127.56	2124.93	2127.25	2280	0	12
2024.03.06	09:00:00	2127.25	2131.51	2127.07	2128.47	4552	0	7
2024.03.06	10:00:00	2128.47	2129.21	2124.30	2125.07	6179	0	7
2024.03.06	11:00:00	2125.03	2129.76	2124.75	2128.65	5086	0	7
2024.03.06	12:00:00	2128.65	2128.68	2124.67	2125.66	4537	0	7
2024.03.06	13:00:00	2125.66	2132.61	2125.59	2132.52	4539	0	7
2024.03.06	14:00:00	2132.52	2135.04	2131.07	2134.26	4843	0	7
2024.03.06	15:00:00	2134.26	2139.65	2131.48	2139.43	11788	0	7
2024.03.06	16:00:00	2139.42	2149.21	2135.67	2144.91	12266	0	7
2024.03.06	17:00:00	2144.90	2145.56	2131.95	2140.99	13718	0	7
2024.03.06	18:00:00	2140.98	2149.85	2140.45	2148.22	8946	0	7
2024.03.06	19:00:00	2148.22	2149.99	2141.94	2144.79	8044	0	7
2024.03.06	20:00:00	2144.79	2152.18	2144.03	2147.16	7516	0	7
2024.03.06	21:00:00	2147.25	2147.49	2139.42	2144.40	6848	0	8
2024.03.06	22:00:00	2144.38	2147.22	2143.18	2146.63	3515	0	7
2024.03.06	23:00:00	2146.69	2148.54	2144.52	2148.40	1626	0	7
2024.03.07	01:00:00	2147.70	2151.25	2146.18	2147.34	1759	0	12
2024.03.07	02:00:00	2147.34	2149.64	2147.33	2148.87	3561	0	12
2024.03.07	03:00:00	2148.91	2149.00	2144.13	2146.14	5828	0	12
2024.03.07	04:00:00	2146.20	2152.09	2145.63	2150.74	4803	0	12
2024.03.07	05:00:00	2150.70	2152.38	2149.64	2151.71	2890	0	12
2024.03.07	06:00:00	2151.67	2161.36	2151.67	2158.25	5992	0	16
2024.03.07	07:00:00	2158.25	2158.70	2154.39	2154.46	5247	0	15
2024.03.07	08:00:00	2154.46	2156.48	2151.54	2155.36	5727	0	12
2024.03.07	09:00:00	2155.36	2158.25	2152.26	2155.99	6138	0	7
2024.03.07	10:00:00	2156.04	2159.80	2154.44	2155.28	5906	0	7
2024.03.07	11:00:00	2155.28	2157.79	2154.33	2157.68	5376	0	7
2024.03.07	12:00:00	2157.68	2158.89	2156.12	2157.60	4101	0	7
2024.03.07	13:00:00	2157.60	2157.70	2153.24	2156.06	4507	0	7
2024.03.07	14:00:00	2156.10	2158.80	2153.98	2158.41	4136	0	7
2024.03.07	15:00:00	2158.40	2164.68	2157.34	2159.57	11247	0	7
2024.03.07	16:00:00	2159.57	2159.78	2147.91	2154.04	11615	0	8
2024.03.07	17:00:00	2154.02	2157.71	2151.73	2153.67	9516	0	7
2024.03.07	18:00:00	2153.68	2158.54	2149.26	2156.18	7992	0	7
2024.03.07	19:00:00	2156.21	2158.82	2155.28	2158.24	4682	0	7
2024.03.07	20:00:00	2158.24	2159.27	2156.08	2157.08	3822	0	7
2024.03.07	21:00:00	2157.10	2160.85	2156.12	2159.96	2769	0	7
2024.03.07	22:00:00	2159.98	2160.45	2157.97	2158.61	2727	0	7
2024.03.07	23:00:00	2158.66	2159.56	2158.31	2159.39	922	0	7
2024.03.08	01:00:00	2158.96	2162.53	2158.91	2161.92	1806	0	12
2024.03.08	02:00:00	2161.92	2163.55	2159.71	2160.87	3089	0	12
2024.03.08	03:00:00	2160.90	2161.75	2157.67	2157.83	3772	0	12
2024.03.08	04:00:00	2157.80	2158.43	2154.95	2155.32	3562	0	12
2024.03.08	05:00:00	2155.32	2158.74	2153.96	2157.64	2423	0	12
2024.03.08	06:00:00	2157.65	2159.28	2156.34	2157.71	1870	0	12
2024.03.08	07:00:00	2157.71	2158.37	2156.42	2157.74	2273	0	12
2024.03.08	08:00:00	2157.74	2161.98	2156.46	2161.18	3581	0	12
2024.03.08	09:00:00	2161.18	2161.92	2159.04	2161.38	5138	0	7
2024.03.08	10:00:00	2161.35	2168.69	2161.12	2165.11	6908	0	7
2024.03.08	11:00:00	2165.12	2171.01	2164.63	2169.03	6966	0	7
2024.03.08	12:00:00	2169.04	2170.52	2166.61	2168.44	3993	0	7
2024.03.08	13:00:00	2168.44	2169.67	2166.31	2168.27	3187	0	7
2024.03.08	14:00:00	2168.27	2169.29	2165.96	2165.99	3321	0	7
2024.03.08	15:00:00	2165.96	2185.37	2156.46	2171.15	12895	0	7
2024.03.08	16:00:00	2171.14	2174.66	2163.80	2170.81	14593	0	8
2024.03.08	17:00:00	2170.83	2177.40	2167.86	2177.19	11327	0	7
2024.03.08	18:00:00	2177.20	2180.89	2172.28	2180.70	10268	0	7
2024.03.08	19:00:00	2180.69	2195.16	2180.67	2184.98	12703	0	12
2024.03.08	20:00:00	2184.98	2184.99	2173.85	2174.29	9980	0	7
2024.03.08	21:00:00	2174.32	2177.81	2168.27	2176.36	7628	0	12
2024.03.08	22:00:00	2176.41	2178.16	2175.69	2177.28	4751	0	7
2024.03.08	23:00:00	2177.23	2178.18	2176.82	2177.80	1035	0	7
2024.03.11	01:00:00	2179.88	2181.00	2177.18	2177.18	1102	0	12
2024.03.11	02:00:00	2177.18	2183.82	2177.18	2181.60	2851	0	12
2024.03.11	03:00:00	2181.60	2188.96	2179.39	2186.63	4278	0	12
2024.03.11	04:00:00	2186.62	2186.72	2178.90	2180.22	5602	0	15
2024.03.11	05:00:00	2180.26	2180.37	2176.83	2177.40	3558	0	12
2024.03.11	06:00:00	2177.39	2180.32	2176.96	2179.47	2871	0	12
2024.03.11	07:00:00	2179.51	2181.47	2179.45	2180.68	1705	0	12
2024.03.11	08:00:00	2180.68	2181.62	2176.81	2177.97	3490	0	12
2024.03.11	09:00:00	2177.97	2180.00	2177.27	2179.49	3370	0	7
2024.03.11	10:00:00	2179.53	2182.74	2177.98	2182.27	4635	0	7
2024.03.11	11:00:00	2182.27	2183.06	2176.77	2177.40	6278	0	7
2024.03.11	12:00:00	2177.39	2181.54	2175.93	2180.53	5095	0	7
2024.03.11	13:00:00	2180.53	2180.75	2176.86	2177.68	3527	0	7
2024.03.11	14:00:00	2177.68	2179.54	2176.42	2178.93	3281	0	7
2024.03.11	15:00:00	2178.95	2180.70	2176.46	2177.20	8081	0	7
2024.03.11	16:00:00	2177.19	2185.07	2174.85	2181.77	10273	0	7
2024.03.11	17:00:00	2181.68	2183.27	2175.70	2181.99	8522	0	7
2024.03.11	18:00:00	2181.97	2185.68	2180.05	2184.35	6731	0	7
2024.03.11	19:00:00	2184.35	2184.67	2178.61	2180.80	4820	0	7
2024.03.11	20:00:00	2180.82	2184.11	2178.26	2179.65	4656	0	7
2024.03.11	21:00:00	2179.72	2180.91	2177.18	2180.85	3151	0	7
2024.03.11	22:00:00	2180.80	2184.14	2180.65	2181.36	3080	0	7
2024.03.11	23:00:00	2181.30	2182.80	2181.08	2182.79	867	0	7
2024.03.12	01:00:00	2181.93	2184.72	2180.74	2181.28	1511	0	12
2024.03.12	02:00:00	2181.28	2183.75	2181.17	2183.66	1990	0	12
2024.03.12	03:00:00	2183.66	2184.49	2180.20	2180.45	2545	0	12
2024.03.12	04:00:00	2180.54	2183.07	2179.96	2182.74	3680	0	12
2024.03.12	05:00:00	2182.73	2182.82	2178.67	2179.10	4161	0	12
2024.03.12	06:00:00	2179.09	2179.09	2176.78	2177.45	2630	0	12
2024.03.12	07:00:00	2177.46	2179.24	2177.21	2178.21	1507	0	12
2024.03.12	08:00:00	2178.21	2179.16	2174.15	2176.12	2774	0	12
2024.03.12	09:00:00	2176.15	2177.15	2173.65	2175.37	4004	0	7
2024.03.12	10:00:00	2175.41	2177.42	2174.77	2177.01	4541	0	7
2024.03.12	11:00:00	2177.01	2178.51	2176.04	2177.77	5083	0	7
2024.03.12	12:00:00	2177.78	2179.09	2176.34	2176.96	3826	0	7
2024.03.12	13:00:00	2176.95	2177.61	2175.39	2176.50	3581	0	7
2024.03.12	14:00:00	2176.50	2176.56	2170.57	2171.93	5853	0	7
2024.03.12	15:00:00	2171.93	2181.99	2161.12	2169.81	13446	0	7
2024.03.12	16:00:00	2169.80	2169.88	2156.20	2160.41	15827	0	10
2024.03.12	17:00:00	2160.42	2166.42	2152.61	2162.04	12387	0	7
2024.03.12	18:00:00	2162.04	2164.97	2157.56	2162.98	8372	0	7
2024.03.12	19:00:00	2163.00	2166.47	2161.47	2165.76	4911	0	7
2024.03.12	20:00:00	2165.75	2165.75	2154.76	2154.98	6498	0	7
2024.03.12	21:00:00	2154.97	2156.55	2152.95	2153.51	4890	0	7
2024.03.12	22:00:00	2153.53	2157.38	2150.59	2157.35	3449	0	7
2024.03.12	23:00:00	2157.36	2158.57	2156.15	2158.39	1102	0	7
2024.03.13	01:00:00	2158.53	2161.39	2156.10	2158.73	2743	0	12
2024.03.13	02:00:00	2158.75	2159.18	2155.74	2157.00	1835	0	12
2024.03.13	03:00:00	2157.00	2160.54	2156.63	2159.28	2811	0	12
2024.03.13	04:00:00	2159.28	2159.58	2157.33	2158.57	3438	0	12
2024.03.13	05:00:00	2158.56	2161.54	2157.38	2160.34	2785	0	12
2024.03.13	06:00:00	2160.35	2160.68	2157.43	2159.14	2201	0	12
2024.03.13	07:00:00	2159.12	2159.67	2157.22	2159.31	1752	0	12
2024.03.13	08:00:00	2159.31	2160.55	2158.67	2160.05	2683	0	12
2024.03.13	09:00:00	2160.05	2161.47	2158.44	2159.42	2734	0	7
2024.03.13	10:00:00	2159.44	2160.79	2158.51	2159.78	3837	0	7
2024.03.13	11:00:00	2159.78	2161.10	2157.93	2158.20	4754	0	7
2024.03.13	12:00:00	2158.19	2160.22	2157.53	2158.56	4599	0	7
2024.03.13	13:00:00	2158.54	2163.64	2158.09	2163.40	4308	0	7
2024.03.13	14:00:00	2163.40	2164.16	2161.57	2164.01	3658	0	7
2024.03.13	15:00:00	2164.07	2166.35	2162.20	2163.60	7600	0	7
2024.03.13	16:00:00	2163.61	2171.60	2161.43	2166.08	11064	0	7
2024.03.13	17:00:00	2166.09	2169.79	2163.54	2168.98	9505	0	7
2024.03.13	18:00:00	2168.94	2174.50	2168.27	2171.76	8527	0	7
2024.03.13	19:00:00	2171.72	2174.69	2169.60	2173.64	7370	0	7
2024.03.13	20:00:00	2173.66	2179.84	2173.25	2174.52	7623	0	7
2024.03.13	21:00:00	2174.54	2176.58	2174.29	2174.85	3215	0	7
2024.03.13	22:00:00	2174.85	2175.58	2171.74	2172.58	2973	0	7
2024.03.13	23:00:00	2172.59	2175.20	2172.37	2174.63	1663	0	7
2024.03.14	01:00:00	2174.09	2175.44	2173.71	2174.67	800	0	12
2024.03.14	02:00:00	2174.67	2176.16	2174.65	2175.43	1328	0	12
2024.03.14	03:00:00	2175.43	2176.54	2174.01	2176.25	2387	0	12
2024.03.14	04:00:00	2176.32	2176.94	2173.19	2174.69	4268	0	12
2024.03.14	05:00:00	2174.68	2175.40	2172.59	2172.74	2441	0	12
2024.03.14	06:00:00	2172.70	2174.06	2171.11	2172.26	2210	0	12
2024.03.14	07:00:00	2172.27	2172.50	2171.02	2171.74	1201	0	12
2024.03.14	08:00:00	2171.73	2171.94	2168.65	2168.83	2776	0	12
2024.03.14	09:00:00	2168.83	2170.23	2167.43	2168.70	3562	0	7
2024.03.14	10:00:00	2168.74	2169.05	2167.52	2168.72	3408	0	7
2024.03.14	11:00:00	2168.66	2170.05	2168.16	2169.60	4352	0	7
2024.03.14	12:00:00	2169.60	2172.00	2167.88	2170.08	4371	0	7
2024.03.14	13:00:00	2170.08	2170.93	2168.01	2170.63	2942	0	7
2024.03.14	14:00:00	2170.63	2170.86	2167.19	2168.53	3193	0	7
2024.03.14	15:00:00	2168.55	2170.39	2160.44	2162.78	11077	0	7
2024.03.14	16:00:00	2162.77	2167.23	2158.56	2162.57	13191	0	7
2024.03.14	17:00:00	2162.43	2163.82	2157.70	2162.00	10333	0	7
2024.03.14	18:00:00	2162.00	2162.22	2152.78	2157.22	10347	0	7
2024.03.14	19:00:00	2157.22	2160.26	2156.71	2158.66	6767	0	7
2024.03.14	20:00:00	2158.54	2165.03	2158.06	2160.20	5471	0	7
2024.03.14	21:00:00	2160.26	2162.36	2160.26	2161.39	3104	0	7
2024.03.14	22:00:00	2161.38	2163.49	2160.65	2163.46	3139	0	7
2024.03.14	23:00:00	2163.44	2163.80	2161.86	2162.04	860	0	7
2024.03.15	01:00:00	2162.30	2162.37	2161.47	2161.54	468	0	12
2024.03.15	02:00:00	2161.54	2162.11	2160.84	2161.58	1105	0	12
2024.03.15	03:00:00	2161.60	2163.08	2160.55	2162.68	2135	0	12
2024.03.15	04:00:00	2162.64	2165.92	2162.34	2162.72	3641	0	12
2024.03.15	05:00:00	2162.70	2162.97	2161.64	2162.36	2107	0	12
2024.03.15	06:00:00	2162.37	2164.83	2161.74	2164.58	2110	0	12
2024.03.15	07:00:00	2164.60	2165.44	2163.84	2164.45	1412	0	12
2024.03.15	08:00:00	2164.51	2169.23	2163.55	2169.09	3706	0	12
2024.03.15	09:00:00	2169.09	2170.05	2167.20	2168.92	3911	0	7
2024.03.15	10:00:00	2168.92	2169.99	2166.70	2167.03	4009	0	7
2024.03.15	11:00:00	2167.05	2169.37	2165.30	2169.10	5481	0	7
2024.03.15	12:00:00	2169.12	2172.70	2167.51	2171.84	4185	0	7
2024.03.15	13:00:00	2171.83	2172.63	2168.68	2169.32	3647	0	7
2024.03.15	14:00:00	2169.32	2169.39	2166.16	2166.96	3929	0	7
2024.03.15	15:00:00	2166.96	2167.35	2157.56	2161.84	9271	0	7
2024.03.15	16:00:00	2161.83	2163.32	2156.49	2160.33	10078	0	7
2024.03.15	17:00:00	2160.36	2166.67	2159.20	2164.33	10880	0	7
2024.03.15	18:00:00	2164.32	2164.34	2158.13	2160.04	7512	0	7
2024.03.15	19:00:00	2160.04	2163.48	2157.95	2158.79	6222	0	7
2024.03.15	20:00:00	2158.91	2160.60	2155.16	2156.81	5536	0	7
2024.03.15	21:00:00	2156.80	2160.30	2156.57	2159.31	3828	0	7
2024.03.15	22:00:00	2159.28	2159.44	2156.34	2156.89	2609	0	7
2024.03.15	23:00:00	2156.92	2158.31	2156.00	2156.07	877	0	7
2024.03.18	01:00:00	2153.49	2156.00	2153.11	2154.89	1582	0	12
2024.03.18	02:00:00	2154.89	2156.86	2153.87	2156.50	2073	0	12
2024.03.18	03:00:00	2156.53	2157.45	2154.95	2156.60	2598	0	12
2024.03.18	04:00:00	2156.60	2156.60	2150.15	2152.23	5243	0	12
2024.03.18	05:00:00	2152.25	2153.46	2146.54	2147.89	4129	0	12
2024.03.18	06:00:00	2147.84	2148.04	2146.05	2146.72	2854	0	12
2024.03.18	07:00:00	2146.70	2148.26	2146.10	2147.35	1672	0	12
2024.03.18	08:00:00	2147.27	2148.28	2146.05	2147.02	2334	0	12
2024.03.18	09:00:00	2147.05	2149.13	2146.74	2148.12	2417	0	7
2024.03.18	10:00:00	2148.12	2152.21	2147.30	2152.15	4335	0	7
2024.03.18	11:00:00	2152.17	2154.42	2150.17	2153.51	6173	0	7
2024.03.18	12:00:00	2153.50	2155.89	2153.36	2154.85	4556	0	7
2024.03.18	13:00:00	2154.86	2158.46	2154.62	2158.20	4256	0	7
2024.03.18	14:00:00	2158.21	2161.27	2158.20	2161.05	5013	0	7
2024.03.18	15:00:00	2161.05	2163.59	2158.24	2159.13	8239	0	7
2024.03.18	16:00:00	2159.13	2161.09	2155.51	2156.79	9330	0	7
2024.03.18	17:00:00	2156.78	2160.76	2156.71	2158.51	7876	0	7
2024.03.18	18:00:00	2158.48	2161.33	2157.00	2158.37	6094	0	7
2024.03.18	19:00:00	2158.36	2160.77	2154.57	2159.91	5433	0	7
2024.03.18	20:00:00	2159.93	2161.12	2158.08	2159.95	3779	0	7
2024.03.18	21:00:00	2159.86	2160.66	2159.14	2159.35	2414	0	7
2024.03.18	22:00:00	2159.36	2160.99	2159.32	2160.17	2302	0	7
2024.03.18	23:00:00	2160.16	2160.35	2159.38	2159.48	819	0	7
2024.03.19	01:00:00	2160.17	2162.55	2160.11	2161.20	1210	0	12
2024.03.19	02:00:00	2161.20	2162.20	2160.43	2162.08	842	0	12
2024.03.19	03:00:00	2162.08	2162.82	2160.50	2160.63	2157	0	12
2024.03.19	04:00:00	2160.61	2162.20	2158.52	2160.44	3176	0	12
2024.03.19	05:00:00	2160.45	2162.71	2159.92	2160.84	2900	0	12
2024.03.19	06:00:00	2160.82	2162.35	2159.80	2161.51	3726	0	12
2024.03.19	07:00:00	2161.51	2162.12	2159.60	2160.24	2235	0	12
2024.03.19	08:00:00	2160.25	2160.46	2157.01	2157.57	3330	0	12
2024.03.19	09:00:00	2157.57	2157.75	2154.03	2156.72	4698	0	7
2024.03.19	10:00:00	2156.77	2157.23	2154.19	2155.79	4066	0	7
2024.03.19	11:00:00	2155.80	2155.91	2147.11	2153.05	7523	0	7
2024.03.19	12:00:00	2153.06	2154.49	2151.61	2153.16	4815	0	7
2024.03.19	13:00:00	2153.18	2156.36	2152.43	2154.11	5160	0	7
2024.03.19	14:00:00	2154.11	2156.68	2153.73	2155.62	4532	0	7
2024.03.19	15:00:00	2155.66	2158.66	2150.83	2156.92	7504	0	7
2024.03.19	16:00:00	2156.91	2158.61	2150.47	2151.24	8386	0	7
2024.03.19	17:00:00	2151.26	2155.34	2148.40	2154.93	7394	0	7
2024.03.19	18:00:00	2154.92	2155.63	2150.74	2154.29	5912	0	7
2024.03.19	19:00:00	2154.29	2156.00	2153.07	2154.54	4683	0	7
2024.03.19	20:00:00	2154.55	2157.38	2154.34	2156.92	4663	0	7
2024.03.19	21:00:00	2156.90	2157.70	2155.52	2156.80	2680	0	7
2024.03.19	22:00:00	2156.82	2157.95	2156.24	2157.72	2724	0	7
2024.03.19	23:00:00	2157.76	2158.49	2157.39	2157.68	802	0	7
2024.03.20	01:00:00	2157.90	2159.62	2157.76	2158.69	566	0	12
2024.03.20	02:00:00	2158.69	2158.73	2156.95	2157.02	1062	0	12
2024.03.20	03:00:00	2157.07	2157.44	2155.19	2157.16	1473	0	12
2024.03.20	04:00:00	2157.17	2159.96	2156.61	2158.69	2602	0	12
2024.03.20	05:00:00	2158.61	2159.71	2157.16	2158.96	1943	0	12
2024.03.20	06:00:00	2158.85	2159.84	2158.38	2159.80	1472	0	12
2024.03.20	07:00:00	2159.89	2160.17	2156.84	2156.87	1907	0	12
2024.03.20	08:00:00	2156.89	2158.28	2156.56	2157.39	1762	0	12
2024.03.20	09:00:00	2157.39	2158.19	2156.43	2157.02	2345	0	7
2024.03.20	10:00:00	2157.01	2159.47	2156.86	2158.26	3233	0	7
2024.03.20	11:00:00	2158.18	2158.34	2154.54	2156.12	3893	0	7
2024.03.20	12:00:00	2156.13	2156.13	2153.16	2154.63	3318	0	7
2024.03.20	13:00:00	2154.61	2154.80	2152.35	2154.34	3253	0	7
2024.03.20	14:00:00	2154.34	2155.10	2152.22	2153.98	3282	0	7
2024.03.20	15:00:00	2153.99	2155.26	2149.59	2153.17	5751	0	7
2024.03.20	16:00:00	2153.18	2158.63	2150.51	2157.91	7886	0	7
2024.03.20	17:00:00	2157.92	2164.89	2155.62	2157.09	9795	0	7
2024.03.20	18:00:00	2157.01	2158.65	2154.66	2155.89	5334	0	7
2024.03.20	19:00:00	2155.89	2158.66	2155.55	2157.69	4348	0	7
2024.03.20	20:00:00	2157.71	2159.63	2156.66	2157.39	4219	0	7
2024.03.20	21:00:00	2157.32	2183.71	2156.85	2182.06	17693	0	7
2024.03.20	22:00:00	2181.82	2188.80	2178.48	2182.80	11557	0	16
2024.03.20	23:00:00	2182.80	2187.21	2182.76	2185.75	2944	0	7
2024.03.21	01:00:00	2187.12	2222.72	2187.12	2200.83	7174	0	13
2024.03.21	02:00:00	2200.83	2206.29	2196.44	2203.92	5327	0	17
2024.03.21	03:00:00	2203.94	2203.96	2192.38	2198.96	7236	0	15
2024.03.21	04:00:00	2198.95	2212.39	2197.92	2204.77	9885	0	17
2024.03.21	05:00:00	2204.77	2206.34	2202.59	2203.40	4532	0	12
2024.03.21	06:00:00	2203.40	2204.99	2201.70	2202.76	2975	0	12
2024.03.21	07:00:00	2202.80	2204.03	2201.78	2203.24	2209	0	12
2024.03.21	08:00:00	2203.25	2205.08	2201.81	2204.84	2836	0	12
2024.03.21	09:00:00	2204.83	2209.51	2204.28	2207.15	4857	0	7
2024.03.21	10:00:00	2207.15	2210.17	2206.38	2206.53	5923	0	7
2024.03.21	11:00:00	2206.53	2206.62	2196.84	2201.49	8990	0	7
2024.03.21	12:00:00	2201.52	2205.99	2199.92	2205.44	7270	0	7
2024.03.21	13:00:00	2205.44	2211.72	2205.21	2207.63	6427	0	7
2024.03.21	14:00:00	2207.67	2208.78	2205.35	2207.55	5758	0	7
2024.03.21	15:00:00	2207.53	2208.84	2203.24	2207.68	9493	0	7
2024.03.21	16:00:00	2207.68	2208.07	2191.68	2191.89	12220	0	7
2024.03.21	17:00:00	2191.58	2191.94	2175.62	2176.62	14323	0	8
2024.03.21	18:00:00	2176.61	2176.84	2166.41	2174.67	11604	0	9
2024.03.21	19:00:00	2174.67	2180.31	2173.02	2179.95	6606	0	7
2024.03.21	20:00:00	2179.96	2183.80	2178.54	2180.87	5873	0	7
2024.03.21	21:00:00	2180.88	2183.97	2180.45	2182.81	3059	0	7
2024.03.21	22:00:00	2182.83	2183.63	2180.31	2181.44	2466	0	7
2024.03.21	23:00:00	2181.47	2182.43	2180.69	2180.78	951	0	7
2024.03.22	01:00:00	2182.14	2182.60	2181.03	2181.24	530	0	12
2024.03.22	02:00:00	2181.24	2181.82	2180.86	2181.75	939	0	12
2024.03.22	03:00:00	2181.74	2186.04	2181.01	2184.96	2774	0	12
